,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
776,The Longest Yard,2005,PG-13,27 May 2005,113 min,"Comedy, Crime, Sport",Peter Segal,"Albert S. Ruddy (story), Tracy Keenan Wynn, Sheldon Turner (screenplay)","Adam Sandler, Chris Rock, Burt Reynolds, Nelly","Paul ""Wrecking"" Crewe was a revered football superstar back in his day, but that time has since faded. But when a messy drunk driving incident lands him in jail, Paul finds he was specifically requested by Warden Hazen (James Cromwell), a duplicitous prison official well aware of Paul's athletic skills. Paul has been assigned the task of assembling a team of convicts, to square off in a big football game against the sadistic guards. With the help of fellow convict Caretaker, and an old legend named Nate Scarborough to coach, Crewe is ready for what promises to be a very interesting game. It's only the warden and the guards who have no idea who or what they're up against, with Paul the driving force behind the new team.",English,USA,3 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMTc1NTQyNDk2NV5BMl5BanBnXkFtZTcwOTE2OTQzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.4,"164,937",tt0398165,movie,06 Jun 2014,"$158,119,460","Paramount Pictures, Happy Madison Productions, MTV Films",N/A,True
777,Outside Providence,1999,R,01 Sep 1999,96 min,"Comedy, Drama, Romance",Michael Corrente,"Peter Farrelly (screenplay), Michael Corrente (screenplay), Bobby Farrelly (screenplay), Peter Farrelly (novel)","Shawn Hatosy, Tommy Bone, Samantha Lavigne, Jonathan Brandis","A boy from Pawtucket, Rhode Island, caught up in the drug scene of the mid-70s, gets in trouble one too many times with the law. To stave off a jail term, his father arranges for him to be placed into a prep school in Cornwall, Connecticut. The terms: Graduate, or else.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTMyODE2NjA0Nl5BMl5BanBnXkFtZTcwNzIzODgxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.4,"8,532",tt0125971,movie,19 Apr 2016,"$7,302,522",Miramax,N/A,True
778,Yanks,1979,R,02 Nov 1979,138 min,"Drama, War",John Schlesinger,"Colin Welland (story), Colin Welland (screenplay), Walter Bernstein (screenplay)","Richard Gere, Lisa Eichhorn, Vanessa Redgrave, William Devane","During WWII, the United States set up army bases in Great Britain as part of the war effort. Against their proper sensibilities, many of the Brits don't much like the brash Yanks, especially when it comes to the G.I.s making advances on the lonely British girls, some whose boyfriends are also away for the war. One Yank/Brit relationship that develops is between married John, an Army Captain, and the aristocratic Helen, whose naval husband is away at war. Helen does whatever she needs to support the war effort. Helen loves her husband, but Helen and John are looking for some comfort during the difficult times. Another relationship develops between one of John's charges, Matt, a talented mess hall cook, and Jean. Jean is apprehensive at first about even seeing Matt, who is persistent in his pursuit of her. Jean is in a committed relationship with the kind Ken, her childhood sweetheart who is also away at war. But Jean is attracted to the respect with which Matt treats her. Despite Ken and Jean getting engaged during one of his leaves, Jean and Matt continue to see each other and fall in love. Beyond the issue of Jean's mother's disdain for Yanks and Ken and Jean's engagement, Matt and Jean still have to overcome the differences between the two worlds in which they live. Regardless, the goings-on of the war may override any of their immediate wishes.",English,UK,Nominated for 2 Golden Globes. Another 6 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BZTFiYTg2NGMtZjM5Ny00ZjY0LTkwZjQtMzEwZmQ5ZjM1ZjExXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.4,"3,147",tt0080157,movie,23 May 2016,"$3,931,010",Universal/Universal Int,N/A,True
779,The Blob,1958,Approved,10 Sep 1958,86 min,"Horror, Sci-Fi","Irvin S. Yeaworth Jr., Russell S. Doughten Jr.","Theodore Simonson (screenplay), Kay Linaker (screenplay), Irvine H. Millgate (original idea)","Steve McQueen, Aneta Corsaut, Earl Rowe, Olin Howland","A mysterious creature from another planet, resembling a giant blob of jelly, lands on earth. The people of a nearby small town refuse to listen to some teenagers who have witnessed the blob's destructive power. In the meantime, the blob just keeps on getting bigger.","English, Italian",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BYjI2Yjg1ZDctYmMzNy00MWIyLWI5NmEtNzY5YzM5OWQ4OTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.4,"23,891",tt0051418,movie,07 May 2015,N/A,"Fairview Productions, Tonylyn Productions Inc.",N/A,True
780,The Mothman Prophecies,2002,PG-13,25 Jan 2002,119 min,"Drama, Horror, Mystery, Thriller",Mark Pellington,"Richard Hatem (screenplay), John A. Keel (novel)","Richard Gere, David Eigenberg, Bob Tracey, Ron Emanuel","John Klein is involved in a car accident with his wife, but while he is unharmed, his wife mentions a moth shaped creature appearing. After her death, John begins to investigate the secrets behind this mentioned Mothman. It takes him to a small town of Point Pleasant, West Virginia, where he discovers a connection with the same problem. Here he meets Connie Mills, while he continues to unravel the mystery of what the Mothman really is.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjVmNDNjYWYtNzk0Mi00ZTU4LTljNDYtNDczZDE4NGMzZmQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.4,"76,801",tt0265349,movie,16 Apr 2012,"$35,746,370","Lakeshore Entertainment, Screen Gems",N/A,True
781,Little Darlings,1980,R,21 Mar 1980,96 min,"Comedy, Drama",Ron Maxwell,"Kimi Peck (screenplay), Dalene Young (screenplay), Kimi Peck (story)","Tatum O'Neal, Kristy McNichol, Armand Assante, Matt Dillon","Fifteen year olds Ferris Whitney and Angel Bright meet when they attend the same summer camp and are assigned the bunks next to each other in the same cabin. It's hate at first sight as they are seemingly polar opposites: romantic and literate Ferris comes from a wealthy and thus privileged background, while streetwise and chain-smoking Angel is from the proverbial wrong side of the tracks. But they share one similarity: they are both virgins, the only ones of their age in their cabin. Due to pressure from their cabin mates, most specifically the aggressive Cinder Carlson, the two enter into a bet on who will lose their virginity first and by the end of the summer. Ferris, who initially seems more interested in the pursuit of the opposite sex, quickly sets her sights on Gary Callahan, the much older coach at the camp. But Angel finds her own target, namely Randy Adams, an equally streetwise boy attending the camp across the lake. The process becomes a bonding exercise for the two girls, who take divergent paths to their end goal and in dealing with the aftermath of the alleged big events.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BZWVmMmQ0ODQtMmVkNC00OGQ1LWI1Y2EtNzlmZTAxZjU2N2ZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.5,"5,001",tt0081060,movie,09 May 2019,"$34,326,249",Paramount,N/A,True
782,Godzilla: Final Wars,2004,PG-13,04 Dec 2004,125 min,"Action, Adventure, Fantasy, Sci-Fi, Thriller","Ryûhei Kitamura, Koji Hashimoto, Shûsuke Kaneko, Toshio Masuda, Kazuki Ohmori, Takao Okawara, Masaaki Tezuka, Kenshô Yamashita","Isao Kiriyama (screenplay), Ryûhei Kitamura (screenplay), Wataru Mimura (story), Shogo Tomiyama (story)","Masahiro Matsuoka, Rei Kikukawa, Don Frye, Maki Mizuno","When the aliens Xilians invade Earth, they release monsters to destroy the big cities. The Earth Defense Force formed by mutants is incapable to defeat the creatures. Commander Douglas Gordon decides to unleash Godzilla that has been trapped for many years to fight against the monsters. Godzilla becomes the last hope on Earth to vanquish the evil aliens and the powerful Gigan.","Cantonese, English, Japanese","Japan, Australia, China",3 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ4MTg1MTE5Nl5BMl5BanBnXkFtZTgwMDY4MzU4MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.4,"7,889",tt0399102,movie,16 Apr 2012,N/A,Toho Company Ltd.,N/A,True
783,Hiding Out,1987,PG-13,06 Nov 1987,98 min,"Comedy, Drama, Romance, Thriller",Bob Giraldi,"Joe Menosky, Jeff Rothberg","Jon Cryer, Keith Coogan, Annabeth Gish, Oliver Cotton",A very successful stock broker is called to court to testify against a mob boss who was into some inside trading. They hide him because of death threats. He gets caught in a gun battle and has to flee. He ends up hiding out as a student in a high school. He has to adjust to how things have changed as a teenager. The bad guys find him and he has fight it out in the high school gym.,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTQyNmVhNzgtZTNmNi00YWYxLWE2NzgtNmM4MmQ0NDg3NWU4XkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.4,"3,415",tt0093186,movie,21 Oct 2016,"$7,019,441",De Laurentiis,N/A,True
784,Memento Mori,1999,R,24 Dec 1999,97 min,"Horror, Romance, Drama","Tae-yong Kim, Kyu-dong Min","Jung-Ok In, Tae-yong Kim, Kyu-dong Min","Gyu-ri Kim, Park Yejin, Yeong-jin Lee, Jong-hak Baek","Min-Ah finds a strange diary, capable of arousing hallucinations, kept by two of her senior fellow-students, Hyo-Shin and Shi-Eun, who seem to have an unusually close bond. But Hyo-Shin suddenly kills herself, for no obvious reason, and the entire school is shocked and depressed. Min-Ah, however, starts to feel different. It's almost as if she's somehow possessed by the dead girl...",Korean,South Korea,3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZGFhMGVkY2QtNTUxNy00NTdmLWE3ZDYtMjQyZWYxNzQwMzMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"3,250",tt0266075,movie,N/A,N/A,N/A,N/A,True
785,The Cat's Meow,2001,PG-13,03 May 2002,114 min,"Drama, Romance",Peter Bogdanovich,"Steven Peros (screenplay), Steven Peros (play)","Kirsten Dunst, Edward Herrmann, Eddie Izzard, Cary Elwes","In November of 1924, a mysterious Hollywood death occurred aboard media mogul William Randolph Hearst's yacht. Among the famous guests that weekend were: film star Charlie Chaplin; starlet Marion Davies (who was also Hearst's mistress at the time); silent-film producer Thomas H. Ince (known for creating the first Hollywood-studio facility and for creating an ""assembly line"" system for filmmaking); and feared gossip columnist, Louella Parsons.",English,"UK, Germany, Canada, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDc5YWRjZjktNWY0OC00ZTBkLThhMjQtY2QyYzdlM2Y5Y2ZkXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.3,"7,907",tt0266391,movie,10 Aug 2016,"$3,209,481",Miramax,N/A,True
786,Full Out,2015,TV-PG,11 Sep 2015,90 min,"Biography, Drama, Family, Sport",Sean Cisterna,"Beth Iley (story editor), Willem Wennekers","Ana Golja, Jennifer Beals, Sarah Fisher, Asha Bromfield","Based on the true life story of California gymnast Ariana Berlin. As she zoned in on her Olympic goals, 14 year old Ariana Berlin's life took a sharp turn when she was involved in a debilitating car accident. Gaining her confidence and movement back through learning hip hop dance, she unexpectedly found herself called back to the gymnastics world thanks to world renowned UCLA Coach Valorie Kondos Field. With Val's help, Ariana was eventually able to secure a spot on the UCLA gymnastics team and win an NCAA championship, a lifelong goal that she had always dreamed of. This is a wonderfully inspiring story of persistence, confidence, and the heart and courage to make a somewhat impossible comeback in life.",English,"Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BM2Y3NzI3YWQtNzI0Ny00NDg5LTg1YmYtNGNmZjY3ODNjOTJlXkEyXkFqcGdeQXVyMjEyMDYzNjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.4,"2,366",tt3977462,movie,03 May 2016,N/A,Carmel Creek Productions,N/A,True
787,Snitch,2013,PG-13,22 Feb 2013,112 min,"Action, Drama, Thriller",Ric Roman Waugh,"Justin Haythe, Ric Roman Waugh","Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon","Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.","English, Spanish","USA, United Arab Emirates, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BNTM4MTYzNjA3Nl5BMl5BanBnXkFtZTcwMzcyNDA5OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.4,"83,862",tt0882977,movie,02 Dec 2014,"$42,930,462",Exclusive Media,N/A,True
788,Chicago Cab,1997,R,02 Oct 1998,96 min,"Comedy, Drama","Mary Cybulski, John Tintori","Will Kern (play), Will Kern","Paul Dillon, Tim Gamble, Olivia Trevino, Moira Sinise","There is more to this story than this review lets on. It reflects all different facets of society over one drivers shift. He starts out it seems as a cold, ignorant man. But his character develops as the different people of Chicago come & go. His character shows through when he tells a woman the truth about one of the huys he has in his cab. One highlight of this is the amount of cameos by well known faces who seem to be doing this film for the craic. The cab driver reacts well to the madness surrounding him & you can almost share his tiredness at the end of the shift. Crackheads, stoners, posh randy lawyers, irate Pakistanis and the high & lows of the working day are dealt with in this low budget film.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTkxMjQyMzItOWIwZS00MGY0LThjNDMtOTVhMWNjNzkyNThmXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",N/A,6.4,"1,845",tt0119278,movie,26 Jul 2020,"$23,946",N/A,N/A,True
789,Violent City,1970,R,01 Feb 1973,100 min,"Action, Crime, Thriller",Sergio Sollima,"Dino Maiuri (story), Massimo De Rita (story), Sauro Scavolini (screenplay), Gianfranco Calligarich (screenplay), Lina Wertmüller (screenplay), Sergio Sollima (screenplay)","Charles Bronson, Telly Savalas, Jill Ireland, Umberto Orsini","After a bloody double-cross leaves him for dead, professional hit man Jeff tracks the shooter and his beautiful mistress to New Orleans. But when Jeff takes both revenge and the woman, he finds himself blackmailed by a powerful crime boss who wants the fiercely independent gunman to join his organization. Jeff refuses, and is hunted through an unforgiving city where love is like a loaded gun and debts of vengeance are paid in bullets.",Italian,"Italy, France",N/A,https://m.media-amazon.com/images/M/MV5BZTIyMWVlNmMtNGQ0NS00NGVjLTg2ZDgtNzFlZDMzMzJkYzFmXkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}]",N/A,6.4,"2,426",tt0065555,movie,N/A,N/A,N/A,N/A,True
790,White Bird in a Blizzard,2014,R,25 Sep 2014,91 min,"Drama, Mystery, Thriller",Gregg Araki,"Gregg Araki (screenplay by), Laura Kasischke (based on the novel by)","Shailene Woodley, Eva Green, Christopher Meloni, Shiloh Fernandez","Kat Connors is 17 years old when her seemingly perfect homemaker mother, Eve, disappears in 1988. Having lived for so long in an emotionally repressed household, she barely registers her mother's absence and certainly doesn't blame her doormat of a father, Brock, for the loss. But as time passes, Kat begins to come to grips with how deeply Eve's disappearance has affected her. Returning home on a break from college, she finds herself confronted with the truth about her mother's departure, and her own denial about the events surrounding it...",English,"France, USA",4 nominations.,https://m.media-amazon.com/images/M/MV5BMTEwOTY0MjY4MjBeQTJeQWpwZ15BbWU4MDg4OTQ5NDIx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.4,"27,144",tt2238050,movie,05 Dec 2016,"$33,821",Desperate Pictures,N/A,True
791,Take Your Pills,2018,TV-14,16 Mar 2018,87 min,Documentary,Alison Klayman,N/A,"Ariana, Delaney, Jasper Holt-Teza, Leigh","Every era gets the drug it deserves. In America today, where competition is ceaseless from school to the workforce and everyone wants a performance edge, Adderall and other prescription stimulants are the defining drugs of this generation.",English,USA,6 nominations.,https://m.media-amazon.com/images/M/MV5BNWQ5NDYxNjYtODc4Ni00NmIyLWEyMGYtNGM0N2ZmYjgzYTliXkEyXkFqcGdeQXVyNTg0MzU3NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.4,"4,519",tt7983844,movie,16 Mar 2018,N/A,Motto Pictures,N/A,True
792,"Ariana Grande: Excuse Me, I Love You",2020,TV-MA,21 Dec 2020,97 min,"Documentary, Music","Story Syndicate, Paul Dugdale",N/A,"Ariana Grande, Rim Taya Shawki",Ariana Grande takes the stage in London for her Sweetener World Tour and shares a behind-the-scenes look at her life in rehearsal and on the road.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTFjNTA1MzUtZDE0Yy00MWE1LTkzMmUtMTNhYzQxMDA4NTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.4,"1,918",tt13615386,movie,21 Dec 2020,N/A,N/A,N/A,True
793,Barb and Star Go to Vista Del Mar,2021,PG-13,12 Feb 2021,107 min,Comedy,Josh Greenbaum,"Annie Mumolo, Kristen Wiig","Reyn Doi, Adrian Makala, Patrick Bristow, Jamie Dornan",Lifelong friends Barb and Star embark on the adventure of a lifetime when they decide to leave their small Midwestern town for the first time - ever.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BNTQ2OGU1OTgtYmVhYi00MGIxLTg4MzQtYWFlZjIxYTViOTc4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.5,"6,774",tt3797512,movie,12 Feb 2021,N/A,"Redrum, Gary Sanchez Productions, Lionsgate, Gloria Sanchez Productions",N/A,True
794,Fun with Dick and Jane,1977,PG,18 Mar 1977,95 min,"Comedy, Crime",Ted Kotcheff,"David Giler (screenplay), Jerry Belson (screenplay), Mordecai Richler (screenplay), Gerald Gaiser (story)","George Segal, Jane Fonda, Ed McMahon, Dick Gautier","Manager Dick Harper and his attractive young wife Jane are used to a comfortable lifestyle. They just build a swimming-pool when Dick is fired very unexpectedly - leaving him with $70,000 debt on the house. They try to hide this from the neighbors and just cut down their expenses, but soon it's obvious: living from unemployment bonus drives them crazy, it's uncertain if they can keep the house. Dick doesn't see another way out than robbing drug stores - but this takes more skill than expected! Only as a team Dick and Jane can succeed.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNWZjZDdhYTAtMDcyOC00YmU5LWEzNzktODk2NDA5MjZmNzM4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.4,"4,023",tt0076059,movie,16 Apr 2012,N/A,Columbia,N/A,True
795,Be Kind Rewind,2008,PG-13,22 Feb 2008,102 min,Comedy,Michel Gondry,Michel Gondry,"Jack Black, Yasiin Bey, Danny Glover, Mia Farrow","In Passaic, NJ, Elroy Fletcher runs a video store in a condemned building he claims was the birthplace of Fats Waller. Fletcher goes on a Waller centennial trip, leaving his foster son Mike in charge of the store. Mike's peculiar friend Jerry tries to sabotage a power station and nearly electrocutes himself, getting magnetized in the process. He inadvertently erases every tape in the store. Mike and Jerry hatch an plan to hide the disaster by making a homemade ""Ghostbusters"" to rent to a woman whom Fletcher will be phoning to check on them. Soon, with help, their homemade versions of films develop a cult following. Will this new business save the store and the building? What about Fats?",English,"UK, France, USA",4 nominations.,https://m.media-amazon.com/images/M/MV5BMTU4MjY2MTU2MV5BMl5BanBnXkFtZTYwNjUzODc4._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.4,"89,137",tt0799934,movie,01 Apr 2010,"$11,175,164",Partizan,N/A,True
796,The Hangover Part II,2011,R,26 May 2011,102 min,Comedy,Todd Phillips,"Craig Mazin, Scot Armstrong, Todd Phillips, Jon Lucas (characters), Scott Moore (characters)","Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha","Stu is getting married. Along with Doug, Phil, and his soon-to-be brother-in-law Teddy, he regretfully invites Alan to Thailand for the wedding. After a quiet night on the beach with a beer and toasting marshmallows by the camp fire, Stu, Alan and Phil wake up in a seedy apartment in Bangkok. Doug is back at the resort, but Teddy is missing, there's a monkey with a severed finger, Alan's head is shaved, Stu has a tattoo on his face, and they can't remember any of it. The wolf-pack retrace their steps through strip clubs, tattoo parlors and cocaine-dealing monkeys on the streets of Bangkok as they try and find Teddy before the wedding.","English, Thai","USA, Thailand",5 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMTM2MTM4MzY2OV5BMl5BanBnXkFtZTcwNjQ3NzI4NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.4,"469,319",tt1411697,movie,01 Oct 2013,"$254,464,305",Green Hat Films,N/A,True
797,St. Elmo's Fire,1985,R,28 Jun 1985,110 min,"Drama, Romance",Joel Schumacher,"Joel Schumacher, Carl Kurlander","Emilio Estevez, Rob Lowe, Andrew McCarthy, Demi Moore","Seven friends - Alec, Billy, Jules, Kevin, Kirby, Leslie and Wendy - are trying to navigate through life and their friendships following college graduation. Alec, who aspires to political life, has just shown his true colors by changing his allegiance from Democrat to Republican, which freaks out girlfriend Leslie, who he wants to marry. Budding architect Leslie, on the other hand, has an independent streak. She believes she has to make a name for herself to find out who she is before she can truly commit to another person in marriage. But Leslie and Alec have decided to live together. Because Leslie refuses to marry Alec, he believes that justifies certain behavior. Kirby, who wants to become a lawyer and who pays for his schooling by working as a waiter at their local hangout called St. Elmo's Bar, and struggling writer Kevin are currently roommates. They are on opposite extremes of the romance spectrum. Kirby has just reconnected with Dale Biberman, a slightly older woman he knew in college who is now a doctor. He is madly in love with her and will do *anything* to impress her. Kevin, on the other hand, doesn't date and states he doesn't believe in love, making his friends speculate that he's a closet homosexual who is secretly in love with Alec. Kevin will eventually open himself up to the one friend who matters the most. Billy, married with a child, is the irresponsible one of the group who would rather sleep around and play the saxophone than face the realities of being an adult with family commitments. He still lives for the memory of his fraternity glory days. Virginal and sheltered Wendy, who comes from a wealthy family, works in a low paying social services job. Her family provides for all her financial needs. She is in love with Billy, who in turn takes advantage of her adoration of him. And most are concerned about Jules, who works in a bank, lives a life of excess in all facets and doesn't have the financial means to live that lifestyle. The question for all seven becomes whether their friendship can survive adult real life.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZjdlMTJkNDQtMmI5ZS00OTA1LWI2YTYtN2I5MGQwODhjOTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,6.4,"37,235",tt0090060,movie,16 Apr 2012,"$37,803,872",Columbia Pictures Corporation,N/A,True
798,Charlie St. Cloud,2010,PG-13,30 Jul 2010,99 min,"Drama, Fantasy, Romance",Burr Steers,"Craig Pearce (screenplay), Lewis Colick (screenplay), Ben Sherwood (novel)","Zac Efron, Charlie Tahan, Amanda Crew, Augustus Prew","Charlie St. Cloud is a young man overcome by grief at the death of his younger brother, Sam - so much so that he takes a job as caretaker of the cemetery in which his brother is buried. Charlie has a special lasting bond with his brother though, as he can see him, meeting up with Sam each night to play catch and talk. When a girl comes into Charlie's life, he must choose between keeping the promise he made to Sam or going after the girl he loves.",English,"USA, Canada",4 nominations.,https://m.media-amazon.com/images/M/MV5BMTI4MjkyNDM2NV5BMl5BanBnXkFtZTcwOTExNDc0Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,6.4,"59,179",tt1438254,movie,12 Feb 2014,"$31,162,545","Universal Pictures, Relativity, Marc Platt Productions",N/A,True
799,Who Saw Her Die?,1972,Not Rated,12 May 1972,90 min,"Crime, Drama, Mystery, Thriller",Aldo Lado,"Francesco Barilli (screenplay), Massimo D'Avak (screenplay), Francesco Barilli (story), Massimo D'Avak (story), Aldo Lado (collaboration), Rüdiger von Spies (collaboration)","George Lazenby, Anita Strindberg, Adolfo Celi, Dominique Boschero","A young girl is brutally murdered somewhere in France. Sometime later, the same thing happens to the daughter of a well-known sculptor. This time the parents (the sculptor and his wife) start investigating, and soon find they are in way over their head. Meanwhile, the body-count keeps rising as the killer now starts butchering all those who find out too much...","French, Italian","Italy, Monaco, France",N/A,https://m.media-amazon.com/images/M/MV5BOWJjZTA4ZWUtYWY3OC00MGE1LWIwNjAtODFlZGJjOTk4MmViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}]",N/A,6.4,"2,303",tt0068367,movie,02 Sep 2017,N/A,"Roas Produzioni, Dieter Geissler Filmproduktion, Doria G. Film",N/A,True
800,The Tree of Blood,2018,TV-MA,08 Feb 2019,130 min,Drama,Julio Medem,"Julio Medem, Scott Page-Pagter (english script adaptation)","Álvaro Cervantes, Úrsula Corberó, Patricia López Arnaiz, Joaquín Furriel",Rebeca and Marc make a travel to discover their mutual family pasts in Rebeca's grandparents house.,Spanish,Spain,1 nomination.,https://m.media-amazon.com/images/M/MV5BMDZhZjViYjgtOTBmNC00MjdlLWJkYWMtYmRmN2E3MzhhOTQ0XkEyXkFqcGdeQXVyMzkxNjMxMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"2,534",tt6433832,movie,N/A,N/A,N/A,N/A,True
