,title,quote,ID,Year,Genre
5155,the producers,"Thank you, I knew I could con you.",tt0063462,1967,"Comedy,Music"
5156,the producers,"Well you know what they say, 'smile and the world smiles with you'  this man should be in a straight-jacket",tt0063462,1967,"Comedy,Music"
5157,the producers,Shut up! I'm having a rhetorical conversation!,tt0063462,1967,"Comedy,Music"
5158,the producers,"Sing it out, men! Higher, you animals, higher! We open in Leavenworth Saturday night!",tt0063462,1967,"Comedy,Music"
5159,the producers,"""Springtime for Hitler"" a gay romp with Adolf and Eva at Berchtesgaden... Wow!",tt0063462,1967,"Comedy,Music"
5160,the producers,"Ooh, I fell on my keys!",tt0063462,1967,"Comedy,Music"
5161,the producers,"""Congratulations! Hitler will run forever.""",tt0063462,1967,"Comedy,Music"
5162,the producers,"Bloom, I'm drowning. Other men sail through life, Bialystock has struck a reef. Bloom, I'm going under. I'm condemned by a society that demands success when all I can offer is failure. Bloom, I'm reaching out to you. Don't send me to prison... HEEELLP!",tt0063462,1967,"Comedy,Music"
5163,the producers,I'm in pain and I'm wet and I'm still hysterical!,tt0063462,1967,"Comedy,Music"
5164,the producers,Money is honey! Money is honey!,tt0063462,1967,"Comedy,Music"
5165,the producers,You have exactly ten seconds to change that look of disgusting pity into one of enormous respect!,tt0063462,1967,"Comedy,Music"
5166,the producers,"How could this happen? I was so careful. I picked the wrong play, the wrong director, the wrong cast. Where did I go right?",tt0063462,1967,"Comedy,Music"
5167,the producers,Wait! This is a decision that could effect my entire life! I shall have to think about it.  I'll do it.,tt0063462,1967,"Comedy,Music"
5168,the producers,Springtime for Hitler and Germany.,tt0063462,1967,"Comedy,Music"
5169,the producers,"Lorenzo, baby. Lorenzo St. DuBois. But my friends call me L.S.D.",tt0063462,1967,"Comedy,Music"
5170,the producers,"That's exactly why we want to produce this play. To show the world the true Hitler, the Hitler you loved, the Hitler you knew, the Hitler with a song in his heart.",tt0063462,1967,"Comedy,Music"
5171,the program,"Let's open up a can of kick ass and kill 'em all, let the paramedics sort 'em out.",tt0107889,1993,"Action,Drama,Romance"
5172,the program,Staring defense! Place at the table!,tt0107889,1993,"Action,Drama,Romance"
5173,the program,Let's put the women and children to bed and go lookin' for dinner!,tt0107889,1993,"Action,Drama,Romance"
5174,the prophecy,Pest! You have any idea how hard it is to get one of those?,tt0114194,1995,"Action,Crime,Drama"
5175,the prophecy,Never trust a fucking angel.,tt0114194,1995,"Action,Crime,Drama"
5176,the prophecy,God? God is love. I don't love you.,tt0114194,1995,"Action,Crime,Drama"
5177,the proposal,Don't make me call your mother!,tt0179435,2001,"Drama,Thriller"
5178,the proposal,Don't let him out. The eagles will snatch him.,tt0179435,2001,"Drama,Thriller"
5179,the queen,Your tea is getting cold!,tt0063477,1968,Documentary
5180,the queen,"You know, when you get it wrong, you really get it wrong!",tt0063477,1968,Documentary
5181,the queen,Mister saviour of the Monarchy!,tt0063477,1968,Documentary
5182,the queen,Will someone please save these people from themselves!,tt0063477,1968,Documentary
5183,the queen,Precedent? Where do they find these people?,tt0063477,1968,Documentary
5184,the reader,You don't have the power to upset me. You don't matter enough to upset me.,tt0976051,2008,"Drama,Romance"
5185,the reader,"The notion of secrecy is central to western literature. You may say, the whole idea of character is defined by people holding specific information which for various reasons, sometimes perverse, sometimes noble, they are determined not to disclose.",tt0976051,2008,"Drama,Romance"
5186,the reader,"I'm not frightened. I'm not frightened of anything. The more I suffer, the more I love. Danger will only increase my love. It will sharpen it, forgive its vice. I will be the only angel you need. You will leave life even more beautiful than you entered it. Heaven will take you back and look at you and say: Only one thing can make a soul complete and that thing is love.",tt0976051,2008,"Drama,Romance"
5187,the reader,I was fifteen. I was coming home from school. I was feeling ill. And a woman helped me.,tt0976051,2008,"Drama,Romance"
5188,the reader,It doesn't matter what I feel. It doesn't matter what I think. The dead are still dead.,tt0976051,2008,"Drama,Romance"
5189,the relic,Somebody wanna tell me what in God's name that is?,tt0120004,1997,"Horror,Mystery,Sci-Fi"
5190,the replacements,They've been shaking their ass for two minutes!,tt0191397,2000,"Comedy,Sport"
5191,the replacements,"According to the Sentinels, it says Ray Smith is - hey, that's weird. No college given, no high school. It just says he's been a resident of the state of Maryland for the last two years and two months, and that he likes to embroider.",tt0191397,2000,"Comedy,Sport"
5192,the road,I knew this was coming. They were warning us.,tt0163811,1998,Documentary
5193,the road,"If I were God, I would have made the world just so and no different. And so I have you... I have you.",tt0163811,1998,Documentary
5194,the road,"I told the boy when you dream about bad things happening, it means you're still fighting and you're still alive. It's when you start to dream about good things that you should start to worry.",tt0163811,1998,Documentary
5195,the rock,"Thank you very fucking much Mr. Mason, you've led us into a room with no exit.",tt0117500,1996,"Action,Adventure,Thriller"
5196,the rock,How do ya like how that shit works?,tt0117500,1996,"Action,Adventure,Thriller"
5197,the rock,I have a unique knowledge of this prison facility. I was formerly a guest here.,tt0117500,1996,"Action,Adventure,Thriller"
5198,the rock,"Damn it, you're on a need-to-know basis, and you don't need to know.",tt0117500,1996,"Action,Adventure,Thriller"
5199,the rock,"You made a terrible mistake, and more of our brothers have died in vain. Damn you for forcing me into this position.",tt0117500,1996,"Action,Adventure,Thriller"
5200,the rock,"Mason, the second you don't respect this, it kills you.",tt0117500,1996,"Action,Adventure,Thriller"
5201,the rocky horror picture show,"I said hey listen to me. Stay sane inside insanity, but he locked the door and threw away the key.",tt0073629,1975,"Comedy,Musical"
5202,the rocky horror picture show,"Don't dream it, be it.",tt0073629,1975,"Comedy,Musical"
5203,the rocky horror picture show,Science fiction... double feature/Frank has built and... lost his creature/Darkness has conquered... Brad and Janet/The servants gone to... a distant planet/Whoa-oh-oh-ohh/At the late-night... double feature... picture show/I wanna go/Ah-ohh/To the late-night... double feature... picture show.,tt0073629,1975,"Comedy,Musical"
5204,the rocky horror picture show,"Touch-a touch-a touch-a touch me / I wanna be dirty! Chill me, thrill me, fulfill me / Creature of the night!",tt0073629,1975,"Comedy,Musical"
5205,the rocky horror picture show,"My vheels! My god, I can't move my vheels!",tt0073629,1975,"Comedy,Musical"
5206,the rocky horror picture show,"I'm just a sweet transvestite, from Transsexual Transylvania.",tt0073629,1975,"Comedy,Musical"
5207,the rocky horror picture show,"I'll tell you once, I won't tell you twice, you better wise up, Janet Weiss. Your apple pie don't taste too nice. You better wise up, Janet Weiss.",tt0073629,1975,"Comedy,Musical"
5208,the rocky horror picture show,"We've got to get out of this trap! Before this... decadence... saps our wills. I've got to be strong, und try to... hang on! Or else, my mind may well *snap*! Und my life... will be lived...  for ze *thrills*...",tt0073629,1975,"Comedy,Musical"
5209,the rocky horror picture show,"I would like, if I may, to take you on a strange journey.",tt0073629,1975,"Comedy,Musical"
5210,the rocky horror picture show,"Oh, slowly, slowly! It's too nice a job to rush.",tt0073629,1975,"Comedy,Musical"
5211,the rocky horror picture show,"Science fiction... double feature/Dr. X... will build a creature/See androids fighting... Brad and Janet... Anne Francis stars in...""Forbidden Planet""/Whoa-oh-oh-ohh/At the late-night double feature picture show",tt0073629,1975,"Comedy,Musical"
5212,the rocky horror picture show,"Give yourself over to absolute pleasure. Swim the warm waters of sins of the flesh - erotic nightmares beyond any measure, and sensual daydreams to treasure forever. Can't you just see it? Don't dream it, be it.",tt0073629,1975,"Comedy,Musical"
5213,the rocky horror picture show,"There's a light, over at the Frankenstein place.",tt0073629,1975,"Comedy,Musical"
5214,the rocky horror picture show,"""Emotion: Agitation or disturbance of mind; vehement or excited mental state."" It is also a powerful and irrational master. And from what Magenta and Columbia eagerly viewed on their television monitor, there seemed little doubt that Janet was indeed... its slave.",tt0073629,1975,"Comedy,Musical"
5215,the rocky horror picture show,"Because I've seen blue skies, through the tears in my eyes. And I realize, I'm going home.",tt0073629,1975,"Comedy,Musical"
5216,the rocky horror picture show,"The master is not yet married, nor do I think he ever will be.",tt0073629,1975,"Comedy,Musical"
5217,the rocky horror picture show,Whatever happened to Fay Wray / That delicate satin-draped frame / As it clung to her thigh / How I started to cry / 'Cause I wanted to be dressed just the same.,tt0073629,1975,"Comedy,Musical"
5218,the rocky horror picture show,"And crawling, on the planet's face, some insects, called the human race. Lost in time, and lost in space... and meaning.",tt0073629,1975,"Comedy,Musical"
5219,the rocky horror picture show,"My God! I can't stand any more of this! First you spurn me for Eddie, and then you throw him off like an old overcoat for Rocky! You chew people up and then you spit them out again... I loved you... do you hear me? I loved you! And what did it get me? Yeah, I'll tell you: a big nothing. You're like a sponge. You take, take, take, and drain others of their love and emotion. Yeah, well, I've had enough You're gonna choose between me and Rocky, so named after the rocks in his head!",tt0073629,1975,"Comedy,Musical"
5220,the rocky horror picture show,"Hi, my name is Brad Majors, and this is my fiancee, Janet Weiss; ah... you are...?",tt0073629,1975,"Comedy,Musical"
5221,the rocky horror picture show,"One from the vaults... Don't be upset. It was a mercy killing. He had a certain naive charm, but no muscle.",tt0073629,1975,"Comedy,Musical"
5222,the rocky horror picture show,"Hot patootie, bless my soul! I really love that rock n' roll!",tt0073629,1975,"Comedy,Musical"
5223,the rocky horror picture show,"I'm lucky, he's lucky, we're all lucky!",tt0073629,1975,"Comedy,Musical"
5224,the rocky horror picture show,"Dammit, Janet, I love you.",tt0073629,1975,"Comedy,Musical"
5225,the rocky horror picture show,But a deltoid and a bicep. A hot groin and a tricep makes me... ooo... shake! Makes me wanna take Charles Atlas by the hand.,tt0073629,1975,"Comedy,Musical"
5226,the ruins,You're not listening!,tt0963794,2008,"Adventure,Fantasy,Horror"
5227,the salton sea,Did you bring the plastic men?,tt0235737,2002,"Crime,Drama,Mystery"
5228,the salton sea,A man will say just about anything when he's sportin' badger-food for a pecker.,tt0235737,2002,"Crime,Drama,Mystery"
5229,the searchers,Figure a man's only good for one oath at a time; I took mine to the Confederate States of America.,tt0049730,1956,"Adventure,Drama,Western"
5230,the searchers,"Well, Reverend, that tears it! From now on, you stay out of this. All of ya. I don't want you with me. I don't need ya for what I got to do.",tt0049730,1956,"Adventure,Drama,Western"
5231,the seventh victim,"I tell you young lady. When a thing likes this comes up you got to go to the police. What do you think people pay taxes for? It ain't just to keep us chasing after crooks and regulating traffic. We're suppose to help everybody. Now, you got to go to the police about your sister, Miss.",tt0036341,1943,"Drama,Horror,Mystery"
5232,the seventh victim,One can take either staircase. I prefer the left. The sinister side.,tt0036341,1943,"Drama,Horror,Mystery"
5233,the seventh victim,You're not a tipsomaniac at your age?,tt0036341,1943,"Drama,Horror,Mystery"
5234,the seventh victim,As a man you distrust me. Perhaps you can believe me as a physician,tt0036341,1943,"Drama,Horror,Mystery"
5235,the seventh victim,"I'm a terrible failure Mary. A book clerk by day, a poet by night. Not a very good one. But if you'll trust me, in this one thing I won't fail. I'll find your sister.",tt0036341,1943,"Drama,Horror,Mystery"
5236,the seventh victim,I feel like an idiot fainting in a stranger's office.,tt0036341,1943,"Drama,Horror,Mystery"
5237,the seventh victim,"Your sister had many friends, but they weren't my friends. I was only the manager of her plant.",tt0036341,1943,"Drama,Horror,Mystery"
5238,the seventh victim,"I'm sorry, I don't practice anymore. I find it easier to write about mental illness and leave the cure to others.",tt0036341,1943,"Drama,Horror,Mystery"
5239,the seventh victim,He was a kind little man in his way. I made him go down that hall into the darkness. I made him do it.,tt0036341,1943,"Drama,Horror,Mystery"
5240,the seventh victim,"My dear, we were intimate. The times we use to have together! I bet she never told you about that - you're too young.",tt0036341,1943,"Drama,Horror,Mystery"
5241,the shawshank redemption,"So I'm backing out the door, right, and I got the TV, like this; it was a big old thing, I couldn't see shit; suddenly I hear this voice, ""Police, kid, hands in the air."" You know, I was standing there, holdin' on to that TV, so finally the voice says, ""You hear what I said, boy?"" And I say, ""Yes sir, I sure did, but if I drop this fucking thing you got me on destruction of property too.""",tt0111161,1994,Drama
5242,the shawshank redemption,I don't know; every man has his breaking point.,tt0111161,1994,Drama
5243,the shawshank redemption,Forty years I been asking permission to piss. I can't squeeze a drop without say-so.,tt0111161,1994,Drama
5244,the shawshank redemption,"Red, I do believe you're talking out of your ass.",tt0111161,1994,Drama
5245,the shawshank redemption,"Two things never happened again after that. The Sisters never laid a finger on Andy again... and Boggs never walked again. They transferred him to a minimum security hospital upstate. To my knowledge, he lived out the rest of his days drinking his food through a straw.",tt0111161,1994,Drama
5246,the shawshank redemption,"Dufresne? Get your ass out here, boy! You're holding up the show!  Don't make me come down there now! I'll thump your skull for you!  Dufresne, dammit, you're putting me behind! You better be sick or dead in there, I shit you not!  Oh my Holy God.",tt0111161,1994,Drama
5247,the shawshank redemption,"Well, if it was a toothbrush I wouldn't ask questions, I'd just quote a price, but then a toothbrush is a non-lethal object, isn't it?",tt0111161,1994,Drama
5248,the shawshank redemption,I understand you're a man who knows how to get things.,tt0111161,1994,Drama
5249,the shawshank redemption,"Dear Warden, You were right. Salvation lies within.",tt0111161,1994,Drama
5250,the shawshank redemption,If I hear so much as a mouse fart in here the rest of the night I swear by God and sonny Jesus you will all visit the infirmary. Every last motherfucker in here.,tt0111161,1994,Drama
5251,the shawshank redemption,"You could argue he'd done it to curry favor with the guards. Or, maybe make a few friends among us cons. Me, I think he did it just to feel normal again, if only for a short while.",tt0111161,1994,Drama
5252,the shawshank redemption,Andy Dufresne - who crawled through a river of shit and came out clean on the other side.,tt0111161,1994,Drama
5253,the shawshank redemption,"I could see why some of the boys took him for snobby. He had a quiet way about him, a walk and a talk that just wasn't normal around here. He strolled, like a man in a park without a care or a worry in the world, like he had on an invisible coat that would shield him from this place. Yeah, I think it would be fair to say... I liked Andy from the start.",tt0111161,1994,Drama
5254,the shawshank redemption,"What is your malfunction, you fat barrel of monkey spunk?",tt0111161,1994,Drama
5255,the shawshank redemption,You're gonna look real funny sucking my dick with no teeth.,tt0111161,1994,Drama
5256,the shawshank redemption,"One day, when I have a long gray beard and two or three marbles rollin' around upstairs, they'll let me out.",tt0111161,1994,Drama
5257,the shawshank redemption,The man likes to play chess; let's get him some rocks.,tt0111161,1994,Drama
5258,the shawshank redemption,I ain't seen such a sorry lookin' heap o' maggot shit in all my life.,tt0111161,1994,Drama
5259,the shawshank redemption,"I'd like to think that the last thing that went through his head, other than that bullet, was to wonder how the hell Andy Dufresne ever got the best of him.",tt0111161,1994,Drama
5260,the shawshank redemption,"Son, six wardens have been through here in my tenure, and I've learned one immutable, universal truth: Not one of them born whose asshole wouldn't pucker up tighter than a snare drum when you ask them for funds.",tt0111161,1994,Drama
5261,the shawshank redemption,Lord! It's a miracle! Man up and vanished like a fart in the wind!,tt0111161,1994,Drama
5262,the shawshank redemption,I must admit I didn't think much of Andy first time I laid eyes on him; looked like a stiff breeze would blow him over. That was my first impression of the man.,tt0111161,1994,Drama
5263,the shawshank redemption,"His first night in the joint, Andy Dufresne cost me two packs of cigarettes. He never made a sound.",tt0111161,1994,Drama
5264,the shining,"I and others have come to a believe, that your heart is not in this, that you don't have the belly for it.",tt0081505,1980,"Drama,Horror"
5265,the shining,Do you have the slightest idea what a moral and ethical principle is? Do you?,tt0081505,1980,"Drama,Horror"
5266,the shining,"Come play with us, Danny.",tt0081505,1980,"Drama,Horror"
5267,the shining,"It's amazing how fast you get used to such a big place. I tell you, when we first came up here I thought it was kinda scary.",tt0081505,1980,"Drama,Horror"
5268,the shining,"You son of a bitch! You did this to him, didn't you! How could you! How could you!",tt0081505,1980,"Drama,Horror"
5269,the shining,"Danny isn't here, Mrs. Torrance.",tt0081505,1980,"Drama,Horror"
5270,the shining,The police thought that it was what the old-timers used to call cabin fever. A kind of claustrophobic reaction which can occur when people are shut in together over long periods of time.,tt0081505,1980,"Drama,Horror"
5271,the shining,"Here's to five miserable months on the wagon, and all the irreparable harm it has caused me.",tt0081505,1980,"Drama,Horror"
5272,the shining,"Tony, I'm scared.  Remember what Mr. Hallorann said. It's just like pictures in a book, Danny. It isn't real.",tt0081505,1980,"Drama,Horror"
5273,the shining,I can't get out! I can't get out! Run! Run!,tt0081505,1980,"Drama,Horror"
5274,the shining,"Hi, Lloyd. Little slow tonight, isn't it? HAHAHAHA!",tt0081505,1980,"Drama,Horror"
5275,the shining,"Wendy, you've got a big surprise coming to you. You're not going anywhere.",tt0081505,1980,"Drama,Horror"
5276,the shining,I'll just set my bourbon and advocaat down right there.,tt0081505,1980,"Drama,Horror"
5277,the shining,"Great party, isn't it?",tt0081505,1980,"Drama,Horror"
5278,the shining,"Hi, I've got an appointment with Mr. Ullman. My name is Jack Torrance.",tt0081505,1980,"Drama,Horror"
5279,the shining,"Larry, just between you and me, we got a very serious problem with the people taking care of the place. They turned out to be completely unreliable assholes.",tt0081505,1980,"Drama,Horror"
5280,the shining,I never laid a hand on them.,tt0081505,1980,"Drama,Horror"
5281,the shipping news,"You don't have the sense God gave a doughnut, do you?",tt0120824,2001,Drama
5282,the siege,"Twelve hours after the President gives the order we can be on the ground. One light infantry division of 10,700 men, elements of the Rapid Deployment Force, Special Forces, Delta, APCs, helicopters, tanks and of course the ubiquitous M-16 A2 assault rifle. A humble enough weapon until you see it in the hands of a man outside your local bowling alley or 7-11. It will be noisy, it will be scary and it will not be mistaken for a VFW parade.",tt0133952,1998,"Action,Thriller"
5283,the siege,I tend to be suspicious of all true believers. Present company included.,tt0133952,1998,"Action,Thriller"
5284,the siege,"We're the CIA, something always goes wrong.",tt0133952,1998,"Action,Thriller"
5285,the siege,"You think I want to lose them? You think I'm in the losing people business, huh?",tt0133952,1998,"Action,Thriller"
5286,the siege,"The Army is a broad sword, not a scalpel. Trust me, senator - you do not want the Army in an American city.",tt0133952,1998,"Action,Thriller"
5287,the siege,"Hub, I think we're all eager to give our weekends up on this, I know I am... but it just occurs to me, has any one committed a crime here? I mean, assault with a deadly color...?",tt0133952,1998,"Action,Thriller"
5288,the siege,It's easy to tell the difference between right and wrong. What's hard is choosing the wrong that's more right.,tt0133952,1998,"Action,Thriller"
5289,the siege,"In this game, the most committed wins.",tt0133952,1998,"Action,Thriller"
5290,the siege,"You don't fight a junkyard dog with ASPCA rules. What you do is you take the leash off your bigger, meaner dog.",tt0133952,1998,"Action,Thriller"
5291,the siege,"Make no mistake, Senator. We will hunt down the enemy, we will find the enemy, and we will kill the enemy. And no card-carrying member of the ACLU is more dead set against it than I am. Which is why I urge you - I implore you. Do not consider this as an option.",tt0133952,1998,"Action,Thriller"
5292,the sixth sense,You were keeping her sick.,tt0167404,1999,"Drama,Mystery,Thriller"
5293,the sixth sense,Look at my face; I was not thinking anything bad about you.,tt0167404,1999,"Drama,Mystery,Thriller"
5294,the sixth sense,"Silence, village idiot!",tt0167404,1999,"Drama,Mystery,Thriller"
5295,the sixth sense,Stop looking at me. I don't like people looking at me like that.,tt0167404,1999,"Drama,Mystery,Thriller"
5296,the sixth sense,I want to tell you my secret now.,tt0167404,1999,"Drama,Mystery,Thriller"
5297,the sixth sense,Look at my face; I'm not very mad.,tt0167404,1999,"Drama,Mystery,Thriller"
5298,the sixth sense,"Anna Crowe, I am in love... in love I am.",tt0167404,1999,"Drama,Mystery,Thriller"
5299,the sixth sense,I thought you meant the other Italian restaurant I asked you to marry me in.,tt0167404,1999,"Drama,Mystery,Thriller"
5300,the sixth sense,"I would like some wine in a glass, I would not like it in a mug, I would not like it in a jug.",tt0167404,1999,"Drama,Mystery,Thriller"
5301,the sixth sense,"De profundis clamo ad te, domine.",tt0167404,1999,"Drama,Mystery,Thriller"
5302,the sixth sense,I'm ready to communicate with you now.,tt0167404,1999,"Drama,Mystery,Thriller"
5303,the sixth sense,Do you know why you're afraid when you're alone? I do. I do.,tt0167404,1999,"Drama,Mystery,Thriller"
5304,the sixth sense,I thought Tommy Tammisimo sucked big time.,tt0167404,1999,"Drama,Mystery,Thriller"
5305,the sixth sense,I think I'm okay really. I think it just went in and out. I... It doesn't even hurt anymore.,tt0167404,1999,"Drama,Mystery,Thriller"
5306,the sixth sense,Did he have wavy hair and chestnut eyes?,tt0167404,1999,"Drama,Mystery,Thriller"
5307,the sixth sense,"If you could change something in your life, anything at all, what would it be?",tt0167404,1999,"Drama,Mystery,Thriller"
5308,the sixth sense,Stuttering Stanley! Stuttering Stanley! Stuttering Stanley!,tt0167404,1999,"Drama,Mystery,Thriller"
5309,the sixth sense,I didn't know you were funny.,tt0167404,1999,"Drama,Mystery,Thriller"
5310,the sixth sense,"Hey, come on! I'll show you where my dad keeps his gun. Come on!",tt0167404,1999,"Drama,Mystery,Thriller"
5311,the sixth sense,You can't hurt me anymore!,tt0167404,1999,"Drama,Mystery,Thriller"
5312,the sting,Sorry I'm late. I was taking a crap.,tt0070735,1973,"Comedy,Crime,Drama"
5313,the sting,Luther said I could learn some things from you. I already know how to drink.,tt0070735,1973,"Comedy,Crime,Drama"
5314,the sting,"You're right, Henry. It's not enough. But  it's close!",tt0070735,1973,"Comedy,Crime,Drama"
5315,the sting,"Sit down and shut up, will ya? Try not to live up to all my expectations.",tt0070735,1973,"Comedy,Crime,Drama"
5316,the sweet hereafter,"I did not have to go as far as I was prepared to go, but I was prepared to go all the way.",tt0120255,1997,Drama
5317,the sweet hereafter,"You'd make a good poker player, kid.",tt0120255,1997,Drama
5318,the thin man,"Waiter, will you serve the nuts? I mean, will you serve the guests the nuts?",tt0025878,1934,"Comedy,Crime,Mystery"
5319,the thin man,Now don't make a move or that dog will tear you to shreds.,tt0025878,1934,"Comedy,Crime,Mystery"
5320,the thin man,The murderer is right in this room. Sitting at this table. You may serve the fish.,tt0025878,1934,"Comedy,Crime,Mystery"
5321,the thin man,"Oh, Nicky, I love you because you know such lovely people.",tt0025878,1934,"Comedy,Crime,Mystery"
5322,the thin man,Haven't you heard the news? I'm a gentleman now!,tt0025878,1934,"Comedy,Crime,Mystery"
5323,the thin man,What's that man doing in my drawers?,tt0025878,1934,"Comedy,Crime,Mystery"
5324,the thing,I just cannot believe any of this voodoo bullshit!,tt0084787,1982,"Horror,Mystery,Sci-Fi"
5325,the thing,"Anybody touches me, and we go!",tt0084787,1982,"Horror,Mystery,Sci-Fi"
5326,the thing,I was wonderin' when El Capitan was gonna get a chance to use his popgun.,tt0084787,1982,"Horror,Mystery,Sci-Fi"
5327,the thing,"I dunno what the hell's in there, but it's weird and pissed off, whatever it is.",tt0084787,1982,"Horror,Mystery,Sci-Fi"
5328,the thing,"I know you gentlemen have been through a lot, but when you find the time, I'd rather not spend the rest of this winter TIED TO THIS FUCKING COUCH!",tt0084787,1982,"Horror,Mystery,Sci-Fi"
5329,the thing,Maybe we're at war with Norway?,tt0084787,1982,"Horror,Mystery,Sci-Fi"
5330,the thing,"You guys gonna listen to Garry? You gonna let him give the orders? I mean, he could BE one of those things!",tt0084787,1982,"Horror,Mystery,Sci-Fi"
5331,the third man,"I'd make comic faces... and stand on my head and grin at you between my legs... and tell all sorts of jokes. I wouldn't stand a chance, would I?",tt0041959,1949,"Film-Noir,Mystery,Thriller"
5332,the third man,"You know, you ought to get yourself a girl.",tt0041959,1949,"Film-Noir,Mystery,Thriller"
5333,the third man,We should have dug deeper than a grave.,tt0041959,1949,"Film-Noir,Mystery,Thriller"
5334,the third man,"Don't be so gloomy. After all it's not that awful. Like the fella says, in Italy for 30 years under the Borgias they had warfare, terror, murder, and bloodshed, but they produced Michelangelo, Leonardo da Vinci, and the Renaissance. In Switzerland they had brotherly love - they had 500 years of democracy and peace, and what did that produce? The cuckoo clock. So long Holly.",tt0041959,1949,"Film-Noir,Mystery,Thriller"
5335,the third man,"That's a nice girl, that. But she ought to go careful in Vienna. Everybody ought to go careful in a city like this.",tt0041959,1949,"Film-Noir,Mystery,Thriller"
5336,the third man,"He is now  in hell, or  in heaven.",tt0041959,1949,"Film-Noir,Mystery,Thriller"
5337,the third man,A person doesn't change just because you find out more.,tt0041959,1949,"Film-Noir,Mystery,Thriller"
5338,the three musketeers,"Come D'Artagnan, we're saving the King!",tt0004696,1914,Drama
5339,the three musketeers,A truly remarkable woman. The most beautiful I have ever known. And the deadliest... which would explain my attraction.,tt0004696,1914,Drama
5340,the three musketeers,There was a time when I would have given my life for a kind word from you.,tt0004696,1914,Drama
5341,the three musketeers,"By joint edict of His Majesty King Louis XIII and His Eminence Cardinal Richelieu, the Musketeers are officially disbanded. In preparation for the coming war with England, your ranks and commissions are hereby transferred to the Infantry. You will be contacted and told where to report. Until that time, you are instructed to return to your homes.",tt0004696,1914,Drama
5342,the three musketeers,The King's life is in danger. We have work to do.,tt0004696,1914,Drama
5343,the three musketeers,That's it. Next time you drive.,tt0004696,1914,Drama
5344,the time machine,"When I speak of time, I'm speaking of the fourth dimension.",tt0054387,1960,"Adventure,Romance,Sci-Fi"
5345,the truman show,"We've become bored with watching actors give us phony emotions. We are tired of pyrotechnics and special effects. While the world he inhabits is, in some respects, counterfeit, there's nothing fake about Truman himself. No scripts, no cue cards. It isn't always Shakespeare, but it's genuine. It's a life.",tt0120382,1998,"Comedy,Drama"
5346,the usual suspects,"Back when I was picking beans in Guatemala, we used to make fresh coffee, right off the trees I mean. That was good. This is shit but, hey, I'm in a police station.",tt0114814,1995,"Crime,Mystery,Thriller"
5347,the usual suspects,There's nothing that can't be done.,tt0114814,1995,"Crime,Mystery,Thriller"
5348,the usual suspects,"What about it, pretzel man, what's your story?",tt0114814,1995,"Crime,Mystery,Thriller"
5349,the usual suspects,You give me one good reason why I shouldn't kill you right now.,tt0114814,1995,"Crime,Mystery,Thriller"
5350,the usual suspects,"It's not payback! It's precaution. You want payback? You wanna run? I don't care! I'm not doing this for Fenster, I'm not doing it for you... I'm doing it for me. I'm gonna finish this thing. This Kobayashi bastard is not gonna stand on me!",tt0114814,1995,"Crime,Mystery,Thriller"
5351,the usual suspects,Can you hear me in the back? Hello?,tt0114814,1995,"Crime,Mystery,Thriller"
5352,the usual suspects,"The way I hear it, Soze is some kind of butcher. A peerless, psycho, fucked-up butcher.",tt0114814,1995,"Crime,Mystery,Thriller"
5353,the usual suspects,"First day on the job, you know what I learned? How to spot a murderer. Let's say you arrest three guys for the same killing. You put them all in jail overnight. The next morning, whoever's sleeping is your man. You see, if you're guilty, you know you're caught, you get some rest, you let your guard down.",tt0114814,1995,"Crime,Mystery,Thriller"
5354,the usual suspects,I'll probably shit blood tonight.,tt0114814,1995,"Crime,Mystery,Thriller"
5355,the usual suspects,"It didn't make sense that I'd be there. I mean, these guys were hard-core hijackers, but there I was. At that point I wasn't scared, I knew I hadn't done anything they could do me for. Besides, it was fun. I got to make like I was notorious.",tt0114814,1995,"Crime,Mystery,Thriller"
5356,the usual suspects,He was dead just long enough for the murder rap to blow over. And then he had lunch.,tt0114814,1995,"Crime,Mystery,Thriller"
5357,the usual suspects,"Get your rest, Gentlemen. The boat will be ready for you on Friday. If I see you or any of your friends before then, Miss. Finneran will find herself the victim of a most gruesome violation before she dies. As will your father, Mr. Hockney. and your Uncle Randall in Arizona, Mr. Kint. I might only castrate Mr. McManus's nephew, David. Do I make myself clear?",tt0114814,1995,"Crime,Mystery,Thriller"
5358,the usual suspects,"Why are you just standing there, you idiot? I'm not speaking English am I? Wouldn't it make sense to find someone who could talk to me so you could find the person that set me on fire, perhaps? He is the Devil. You've never seen anyone like Keyser Soze in all your miserable life, you idiot. Keyser Soze. Do you at least understand that? Keyser Soze. The Devil himself. Or are you American policemen so stupid that you haven't even heard of him? Keyser Soze, you ridiculous man. KEYSER SOZE.",tt0114814,1995,"Crime,Mystery,Thriller"
5359,the usual suspects,There's no fucking coke.,tt0114814,1995,"Crime,Mystery,Thriller"
5360,the usual suspects,"Keaton always said, ""I don't believe in God, but I'm afraid of him."" Well I believe in God, and the only thing that scares me is Keyser Soze.",tt0114814,1995,"Crime,Mystery,Thriller"
5361,the usual suspects,I just can't believe we're going to walk into certain death.,tt0114814,1995,"Crime,Mystery,Thriller"
5362,the usual suspects,"It was Keyser Soze, Agent Kujan. I mean the Devil himself. How do you shoot the Devil in the back? What if you miss?",tt0114814,1995,"Crime,Mystery,Thriller"
