,id,name,price,descr_short,descr_full,imagen,brand,features
683,lbt_684,Fermenterarna Beyond The Bills,7.95,Imperial / Double DDH NEIPA,"Doble New England IPA de 8% ABV elaborada con doble dry hopping de lúpulos Sabro y Citra, aportando frescas y jugosas notas de frutas tropicales, cítricos y coco.",https://www.labirratorium.com/22921-large_default/fermenterarna-beyond-the-bills.jpg,Fermenterarna Bryggeri AB,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Suecia', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'Sabro y Citra', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
684,lbt_685,Fermenterarna I Ain't No Crazy Horse,7.95,Imperial / Double DDH NEIPA,"Doble New England IPA de 8% ABV elaborada con doble dry hopping de lúpulos Galaxy, Idaho 7, Citra y Mosaic.",https://www.labirratorium.com/22923-large_default/fermenterarna-i-ain-t-no-crazy-horse.jpg,Fermenterarna Bryggeri AB,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Suecia', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'Galaxy, Idaho 7, Citra y Mosaic', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
685,lbt_686,Península Hazy Vibes: Citra & Mosaic,4.7,DDH Hazy Pale Ale,"Pale Ale de 4.5% ABV elaborada con lúpulos Herkules y Summit, que incorpora dos adicciones de Citra y Mosaic.",https://www.labirratorium.com/22487-large_default/peninsula-hazy-vibes-citra-mosaic.jpg,Península,"{'Estilo': 'NEAPA (NEW ENGLAND PALE ALE)', 'Origen': 'Madrid', '% Alc.': '4.5\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Golden Promise, Avena, Trigo, Dextrine y CaraHell', 'Lúpulos': 'Herkules, Summit, Citra y Mosaic', 'IBU': '25-50 Amargor medio\n30', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
686,lbt_687,O Brother hOPTICAL,5.65,New Zealand Pale Ale,Hazy Pale Ale de 5.5% ABV elaborada con lúpulos Nelson Sauvin y Motueka.,https://www.labirratorium.com/22524-large_default/o-brother-hoptical.jpg,O Brother Brewing,"{'Estilo': 'NEAPA (NEW ENGLAND PALE ALE)', 'Origen': 'Irlanda', '% Alc.': '5.5', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'Lúpulos': 'Nelson Sauvin y Motueka', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
687,lbt_688,Poch's Ma-dutxa,3.95,Fruit Berliner Weisse Barrel Aged,"Berliner Weisse de 6.3% ABV elaborada con frambuesas y envejecida en barricas viejas ""vi ranci"".",https://www.labirratorium.com/23038-large_default/poch-s-ma-dutxa.jpg,Poch's Cervesa Artesana,"{'Estilo': 'FRUIT BERLINER WEISSE', 'Origen': 'Gerona', '% Alc.': '6.3\nALTO (6-9%)', 'Otros ingredientes': 'Frambuesas. Envejecida en Barrica', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo\n7', 'Color': 'Ámbar', 'Envase': 'Botella'}"
688,lbt_689,1989 Brewing Hazy Pale Ale,3.85,"Hazy Pale Ale de 5.2% ABV elaborada con maltas de cebada, trigo, avena, lactosa y lúpulos Citra y Mosaic.",,https://www.labirratorium.com/22540-large_default/1989-brewing-hazy-pale-ale.jpg,1989 Brewing,"{'Estilo': 'NEAPA (NEW ENGLAND PALE ALE)', 'Origen': 'Francia', '% Alc.': '5.2\nMEDIO (4-6%)', 'Otros ingredientes': 'Lactosa', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'Citra y Mosaic', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
689,lbt_690,Redneck Brea,3.1,Imperial Stout,"Color negro intenso con buena capa de fina espuma beige. Aromas y sabores maltosos, tostados con ligeros torrefactos que aumentan al calentar. Cacaos y vainillas junto con lactosas que lo suavizan todo. Cuerpo medio, algo denso, fino, espumoso y algo sedoso.",https://www.labirratorium.com/8449-large_default/redneck-brea.jpg,Redneck Brewery,"{'Origen': 'Cantabria', '% Alc.': '8,5', 'Volumen (cl)': '33', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada'}"
690,lbt_691,Castelló Beer Factory Brighter Days,4.75,Imperial / Double Hazy IPA,"Hazy Doble IPA de 8.3% ABV elaborada con 34 gr/l. de los lúpulos más potentes del panorama actual: Endeavour, Columbus, Cryo Simcoe, Cryo Centennial, Cryo Amarillo, Idaho 7 y Azacca.",https://www.labirratorium.com/22936-large_default/castello-beer-factory-brighter-days.jpg,Castelló Beer Factory,"{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'Castellón', '% Alc.': '8.3\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Endeavour, Columbus, Cryo Simcoe, Cryo Centennial, Cryo Amarillo, Idaho 7 y Azacca', 'IBU': '75-100 Amargor muy alto\n80', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
691,lbt_692,La Pirata Suria Lata,2.95,American Pale Ale / Sin Gluten,"American Pale Ale de 5% ABV elaborada con lúpulos Summit, Centennial y Cascade.",https://www.labirratorium.com/23198-large_default/la-pirata-suria-lata.jpg,La Pirata,"{'Estilo': 'APA (AMERICAN PALE ALE)\nSIN GLUTEN', 'Origen': 'Barcelona', '% Alc.': '5\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Extra Pale y Vienna', 'Lúpulos': 'Summit, Centennial y Cascade', 'IBU': '25-50 Amargor medio\n30', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
692,lbt_693,Cyclic Sumoll,14.6,Wine Ales,"Cerveza de 4.85% ABV elaborada con uvas recicladas, usadas previamente para la producción de su vino 2020. Maceración durante 6 semanas con las pieles del vino sin prensar.",https://www.labirratorium.com/22301-large_default/cyclic-sumoll.jpg,Cyclic Beer Farm,"{'Estilo': 'WINE ALE', 'Origen': 'Barcelona', '% Alc.': '4.85\nMEDIO (4-6%)', 'Otros ingredientes': 'Uvas Sumoll', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
693,lbt_694,Castelló Beer Factory Search & Destroy,5.7,Imperial / Double TDH NEIPA,"New England Doble IPA de 9% ABV elaborada con 48 gr/l. de lúpulos en formato Cryo: Ekuanot, Simcoe, Citra y Centennial.",https://www.labirratorium.com/22940-large_default/castello-beer-factory-search-destroy.jpg,Castelló Beer Factory,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Castellón', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Cryo Ekuanot, Cryo Simcoe, Cryo Citra y Cryo Centennial', 'IBU': '50-75 Amargor alto\n55', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
694,lbt_695,Cyclic Garnatxa / Carinyena,14.6,Wine Ale,"Cerveza de 6.7% ABV elaborada con uvas recicladas, usadas previamente para la producción de su vino 2020. Maceración durante 6 semanas con las pieles del vino sin prensar.",https://www.labirratorium.com/22303-large_default/cyclic-garnatxa-carinyena.jpg,Cyclic Beer Farm,"{'Estilo': 'WINE ALE', 'Origen': 'Barcelona', '% Alc.': '6.7\nALTO (6-9%)', 'Otros ingredientes': 'Uvas Garnatxa y Carinyena', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella'}"
695,lbt_696,Piggy Fontana Resort,6.6,NEAPA,"New England Pale Ale de 4.9% ABV con cantidades ingentes de lúpulos: Centennial, Trident, Mosaic y Citra.",https://www.labirratorium.com/22899-large_default/piggy-fontana-resort.jpg,The Piggy Brewing Company,"{'Estilo': 'NEAPA (NEW ENGLAND PALE ALE)', 'Origen': 'Francia', '% Alc.': '4.9\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'Centennial, Trident, Mosaic y Citra', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
696,lbt_697,Cyclic Trepat,14.6,Wine Ale,"Cerveza de 4.25% ABV elaborada con uvas recicladas, usadas previamente para la producción de su vino 2020. Maceración durante 6 semanas con las pieles del vino sin prensar.",https://www.labirratorium.com/22305-large_default/cyclic-trepat.jpg,Cyclic Beer Farm,"{'Estilo': 'WINE ALE', '% Alc.': '4.25\nMEDIO (4-6%)', 'Otros ingredientes': 'Uvas Trepat', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Ámbar', 'Envase': 'Botella'}"
697,lbt_698,Cyclic Xarel·lo,14.6,Wine Ale,"Cerveza de 6.7% ABV elaborada con uvas recicladas, usadas previamente para la producción de su vino 2020. Maceración durante 6 semanas con las pieles del vino sin prensar.",https://www.labirratorium.com/22307-large_default/cyclic-xarel10.jpg,Cyclic Beer Farm,"{'Estilo': 'WINE ALE', 'Origen': 'Barcelona', '% Alc.': '6.7\nALTO (6-9%)', 'Otros ingredientes': 'Uvas Xarel-lo', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}"
698,lbt_699,Península What,4.7,Hazy Pale Ale,"Hazy Pale Ale de 4% ABV elaborada con lúpulos Mosaic, Cashmere y un masivo dry hopping con Cryo Mosaic y Simcoe.",https://www.labirratorium.com/23314-large_default/peninsula-what.jpg,Península,"{'Estilo': 'NEAPA (NEW ENGLAND PALE ALE)', 'Origen': 'Madrid', '% Alc.': '4\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Golden Promise, Trigo, Avena, Dextrine y Melanoidin', 'Lúpulos': 'Cryo Mosaic, Cashmere y Simcoe', 'IBU': '25-50 Amargor medio\n40', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
699,lbt_700,CRAK El Dorado Party,6.65,Imperial / Double DDH IPA,"DIPA de 8% ABV elaborada principalmente con El Dorado, junto a una mezcla propia de CRAK de lúpulos americanos seleccionados en Yakima.",https://www.labirratorium.com/22953-large_default/crak-el-dorado-party.jpg,CRAK Brewery,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Italia', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '40 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'Lúpulos': 'El Dorado y un Blend seleccionada en Yakima por CRAK', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
700,lbt_701,Maresme Calatea,5.75,Imperial / Double DDH Hazy IPA,"Hazy DIPA de 8% ABV elaborada con dry hopping de lúpulos Idaho 7, Azacca y Vic Secret.",https://www.labirratorium.com/23046-large_default/maresme-calatea.jpg,Maresme Brewery,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Barcelona', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'Idaho 7, Azacca y Vic Secret', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
701,lbt_702,Left Handed Giant Brewpub Hazy Pale,5.8,Hazy Pale Ale,"Pale Ale de 4.5% ABV turbia, jugosa y muy tropical, elaborada con dry hopping de lúpulos Citra, Mosaic y Centennial. Fermentada con levadura Kviek.",https://www.labirratorium.com/23127-large_default/left-handed-giant-brewpub-hazy-pale.jpg,Left Handed Giant,"{'Estilo': 'NEAPA (NEW ENGLAND PALE ALE)', 'Origen': 'Inglaterra', '% Alc.': '4.5\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Citra, Mosaic y Centennial', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
702,lbt_703,Río Azúl R/A 07 Double IPA,5.6,Imperial / Double NEIPA,Double New England IPA de 8.4% ABV elaborada con cantidades exageradas de lúpulos Simcoe y Cryo Amarillo.,https://www.labirratorium.com/23008-large_default/rio-azul-ra-07-double-ipa.jpg,Cervezas Río Azul,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Sevilla', '% Alc.': '8.4\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Simcoe y Cryo Amarillo', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
703,lbt_704,"Cosmic City SQUIRTDZH - Cherry, Banana, Almonds",7.4,Fruit Sour,"Deliciosa Sour Ale de 6% ABV elaborada con plátano, zumo de cereza y virutas de almendras.",https://www.labirratorium.com/22322-large_default/cosmic-city-squirtdzh-cherry-banana-almonds.jpg,Cosmic City,"{'Estilo': 'FRUIT SOUR', 'Origen': 'Rusia', '% Alc.': '6\nMEDIO (4-6%)', 'Otros ingredientes': 'Plátano, Zumo de Cereza y Virutas de Almendras', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Lata'}"
704,lbt_705,Wylam Best,6.25,English Bitter,"Bitter clásica de 4.5% ABV elaborada con malta de cebada de alta calidad y los mejores lúpulo ingleses. Delicada y ligeramente dulce, con una complejidad de malta tostada que equilibra a la perfección con el toque floral y ligeramente cítrico proporcionado por los lúpulos utilizados.",https://www.labirratorium.com/23216-large_default/wylam-best.jpg,Wylam Brewery,"{'Estilo': 'ENGLISH BITTER', 'Origen': 'Inglaterra', '% Alc.': '4.5\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'Lúpulos': 'Challenger, Admiral y Bramling Cross', 'IBU': '25-50 Amargor medio', 'Color': 'Ámbar', 'Envase': 'Lata'}"
705,lbt_706,Hoppy Road Cyber Hops 2304 - Triple NEIPA,7.95,Triple NEIPA,Triple New England IPA de 10.5% ABV elaborada con el blend de lúpulos TRI-2304CR de Yakima Chief Hops.,https://www.labirratorium.com/23188-large_default/hoppy-road-cyber-hops-2304-triple-neipa.jpg,Hoppy Road,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Francia', '% Alc.': '10.5\nMUY ALTO (+10%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'TRI-2304CR', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
706,lbt_707,Mikkeller Baghaven Les Fleurs,21.9,Sour Ale French Oak Chardonnay Barrel Aged,Sour Ale de 7.4% elaborada con flores de diente de león y miel. Envejecida posteriormente en barricas de roble francés de Chardonnay durante 12 meses. desarrollando su característica acidez suave y una equilibrada mineralidad.,https://www.labirratorium.com/22355-large_default/mikkeller-baghaven-les-fleurs.jpg,Mikkeller Baghaven,"{'Estilo': 'SOUR', 'Origen': 'Dinamarca', '% Alc.': '7.4\nMEDIO (4-6%)', 'Otros ingredientes': 'Flores de Diente de León y Miel. Envejecida en Barrica de Roble Francés que anteriormente contuvieron Chardonnay', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Espelta', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
707,lbt_708,Adnams Old Ale,3.95,English Mild Ale,"Dark Mild Ale de 4.1% ABV con ricos aromas a caramelo y chocolate con nueces, que también se manifiestan en el paladar junto con toques de regaliz y frutos rojos. Todo esto se equilibra con un suave amargor que limpia el paladar y deja espacio para el siguiente sorbo.",https://www.labirratorium.com/23269-large_default/adnams-old-ale.jpg,Adnams,"{'Estilo': 'ENGLISH MILD ALE', 'Origen': 'inglaterra', '% Alc.': '4.1\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'East Anglian Pale Ale y Crystal', 'Lúpulos': 'First Gold', 'IBU': '24\n25-50 Amargor medio', 'Color': 'Marrón', 'Envase': 'Lata'}"
708,lbt_709,"Oso Brew The Madrileño Chapter 3 (Citra, Simcoe & Mosaic)",6.8,Imperial / Double DDH IPA,"DIPA de 8.5% ABV en la que Oso Brew ha utilizado para esta tercera entrega cargas importantes de lúpulos Simcoe, Citra y Mosaic en dry hop para darle un carácter redondo, afrutado y cítrico.",https://www.labirratorium.com/22978-large_default/oso-brew-the-madrileno-v3.jpg,Oso Brew Co.,"{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'Madrid', '% Alc.': '8.5\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Simcoe, Citra y Mosaic', 'IBU': '50-75 Amargor alto', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
709,lbt_710,Mikkeller Baghaven Nordlund’s Field Blend 2019,27.95,Wild Ale Oak French Barrel Aged,"Danish Wild Ale de 8.8% ABV fermentada y envejecida en barrica de roble francés durante 18 meses, posteriormente se añadieron 310 gramos de vino danés y uvas por litro de cerveza.",https://www.labirratorium.com/22357-large_default/mikkeller-baghaven-nordlunds-field-blend-2019.jpg,Mikkeller Baghaven,"{'Estilo': 'AMERICAN WILD ALE', 'Origen': 'Dinamarca', '% Alc.': '8.8\nALTO (6-9%)', 'Otros ingredientes': 'Vino y Uvas', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella'}"
710,lbt_711,Beavertown Space Born,3.85,Hazy Pale Ale baja en calorías,"Hazy Pale de 4% ABV ligera y baja en calorías. Elaborada con maltas de cebada, trigo y avena y la fantástica combinación de lúpulos: Idaho 7, Sabro y Galaxy, que explotarán en el paladar con maravillosas notas a mandarina y frutas tropicales frescas. ",https://www.labirratorium.com/23340-large_default/beavertown-space-born.jpg,Beavertown,"{'Estilo': 'NEAPA (NEW ENGLAND PALE ALE)', 'Origen': 'Inglaterra', '% Alc.': '4\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Avena y Trigo', 'Lúpulos': 'Idaho 7, Sabro y Galaxy', 'IBU': '25-50 Amargor medio\n35', 'Color': 'Amarillo pálido', 'Envase': 'Lata', 'Levadura': 'London Fog'}"
711,lbt_712,Mikkeller Baghaven Rubus of Rose Vanilje Blend 2,27.9,Wild Ale ,Danish Wild Ale de 7.2% ABV fermentada con frambuesas frescas y envejecida en barricas durante 14 meses.,https://www.labirratorium.com/22359-large_default/mikkeller-baghaven-rubus-of-rose-vanilje-blend-2.jpg,Mikkeller Baghaven,"{'Estilo': 'AMERICAN WILD ALE', 'Origen': 'Dinamarca', '% Alc.': '7.2\nALTO (6-9%)', 'Otros ingredientes': 'Frambuesas. Envejecida en Barrica', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella'}"
712,lbt_713,La Quince La Contenta,5.35,American Pale Ale,"APA de 5.4% ABV multi cereal elaborada con maltas de cebada, trigo y avena, más una combinación de lúpulos ganadora: Centennial y Mosaic.",https://www.labirratorium.com/23382-large_default/la-quince-la-contenta.jpg,La Quince,"{'Estilo': 'APA (AMERICAN PALE ALE)', 'Origen': 'Madrid', '% Alc.': '5.4\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'Centennial y Mosaic', 'IBU': '25-50 Amargor medio\n40', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
713,lbt_714,The Kernel Pale Ale Simcoe Enigma Vic Secret,4.55,American Pale Ale,"Pale Ale de 5.7% ABV elaborada con lúpulos Simcoe, Enigma y Vic Secret.",https://www.labirratorium.com/23392-large_default/the-kernel-pale-ale-simcoe-enigma-vic-secret.jpg,The Kernel,"{'Estilo': 'APA (AMERICAN PALE ALE)', 'Origen': 'Inglaterra', '% Alc.': '5.7\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Simcoe, Enigma y Vic Secret', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
714,lbt_715,Brewski No Pun Intended,5.5,Imperial / Double IPA,"West Coast DIPA de 8% ABV ""old school"". Bastante maltosa con notas de caramelo y toffe, que Brewski ha combinado con muchos lúpulos clásicos americanos, dando fuertes notas cítricas y de pino. Un amargor seco y persistente aportan un excelente equilibrio.",https://www.labirratorium.com/23004-large_default/brewski-no-pun-intended.jpg,Brewski,"{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'Suecia', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '50-75 Amargor alto', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
715,lbt_716,Brewski / Mikkeller Doragon Hoppu QDH DIPA,5.95,Imperial / Double QDH DIPA,"Quadruple Dry Hopped IPA de 8.5% ABV espesa y cremosa, donde dominan los sabores tropicales de mango y naranja confitada, con un final agradablemente amargo.",https://www.labirratorium.com/23011-large_default/brewski-mikkeller-doragon-hoppu-qdh-dipa.jpg,Brewski,"{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'Suecia / Dinamarca', '% Alc.': '8.5\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '50-75 Amargor alto\n65', 'Color': 'Amarillo dorado'}"
716,lbt_717,Hopito Ashcake,6.2,Fruit Sour,"Sour Ale de 7.6% ABV elaborada con grandes cantidades arándanos, frambuesas y sirope de arce.",https://www.labirratorium.com/22495-large_default/hopito-ashcake.jpg,Browar Hopito,"{'Estilo': 'FRUIT SOUR', 'Origen': 'Polonia', '% Alc.': '7.6\nALTO (6-9%)', 'Otros ingredientes': 'Arándanos, Frambuesas y Sirope de Arce', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Lata'}"
717,lbt_718,FrauGruber Collapsing Dreams 2021,7.15,Imperial / Double DDH IPA,"Hazy DIPA de 8% ABV con lúpulos Mittelfruh, Simcoe, Galaxy y Enigma.",https://www.labirratorium.com/23028-large_default/fraugruber-collapsing-dreams.jpg,FrauGruber Brewing,"{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'Alemania', '% Alc.': '8', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'Lúpulos': 'Mittelfrüh, Simcoe, Galaxy y Enigma', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
718,lbt_719,Garage / Montana Colors RV-3004,6.35,Imperial Fruit Sour,"Imperial Sour Ale de 7% ABV a tope de frambuesas, moras, grosellas negras y granadas.",https://www.labirratorium.com/22813-large_default/garage-montana-color-rv-3004.jpg,Garage Beer Co.,"{'Estilo': 'BERLINER WEISSE', 'Origen': 'Barcelona', '% Alc.': '7\nALTO (6-9%)', 'Otros ingredientes': 'Lactobacillus', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Lata'}"
719,lbt_720,Left Handed Giant Psychedelic Views,9.2,Triple IPA,"Deliciosa Triple IPA de 10% ABV con lúpulos Amarillo Cryo, Mosaic Cryo y Columbus BBC, que aportan un aroma fresco con brillantes notas de cáscara de naranja y frutas de hueso, que combinan a la perfección con un elegante amargor y una delicada carbonatación.",https://www.labirratorium.com/23123-large_default/left-handed-giant-psychedelic-views.jpg,Left Handed Giant,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Inglaterra', '% Alc.': '10\nMUY ALTO (+10%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Amarillo Cryo, Mosaic Cryo y Columbus BBC', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}"
720,lbt_721,Adroit Theory Illusion of Safety [Calamansi + Raspberry + Mulberry] (Ghost 958),10.65,Fruit Gose,"Gose de 3% ABV muy afrutada, con el calamansi aportando una acidez cítrica adicional, mientras que la frambuesa y la mora proporcionan una excelente dulzura de mermelada.",https://www.labirratorium.com/22558-large_default/adroit-theory-illusion-of-safety-calamansi-raspberry-mulberry-ghost-958.jpg,Adroit Theory Brewing Company,"{'Estilo': 'FRUIT GOSE', 'Origen': 'EEUU', '% Alc.': '3\nBAJO (2.5-4%)', 'Otros ingredientes': 'Calamansi, Frambuesas y Moras', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Lata'}"
721,lbt_722,Cierzo Green Team,5.9,Imperial / Double Hazy IPA,"Hazy Double NZ IPA de 9% ABV elaborada con lúpulos Motueka, Rakau, Pacific Jade y Nelson Sauvin.",https://www.labirratorium.com/23135-large_default/cierzo-green-team.jpg,Cierzo Brewing Co.,"{'Estilo': 'NEIPA DOUBLE/ TRIPLE', 'Origen': 'Zaragoza', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada, Trigo y Avena', 'Lúpulos': 'Motueka, Rakau, Pacific Jade y Nelson Sauvin', 'IBU': '50-75 Amargor alto\n60', 'Color': 'Amarillo pálido', 'Envase': 'Lata'}"
