date,id,inds,acidez
21/01/2019,13271,18.37,0.44
21/01/2019,13272,19.08,0.34
21/01/2019,13273,19.08,0.34
21/01/2019,13274,16.78,0.32
21/01/2019,13275,21.94,6.89
21/01/2019,13276,16.4,7.3
21/01/2019,13277,21.92,0.27
21/01/2019,13278,16.51,0.43
21/01/2019,13279,20.59,0.32
21/01/2019,13280,15.21,0.35
21/01/2019,13281,15.07,0.53
21/01/2019,13282,18.75,0.36
21/01/2019,13283,19.91,0.29
21/01/2019,13284,14.65,0.34
21/01/2019,13285,16.5,0.28
21/01/2019,13286,21.43,4.39
21/01/2019,13287,15.16,0.34
21/01/2019,13288,16.96,0.34
21/01/2019,13289,14.95,0.39
21/01/2019,13290,16.55,0.29
21/01/2019,13291,20.15,0.34
21/01/2019,13292,16.62,0.26
21/01/2019,13293,22.26,0.35
21/01/2019,13294,18.43,0.28
21/01/2019,13295,24.86,8
21/01/2019,13296,16.31,0.33
21/01/2019,13297,18.03,0.28
21/01/2019,13298,21.9,0.34
21/01/2019,13299,19.08,0.3
21/01/2019,13300,16.11,0.32
21/01/2019,13301,22.45,0.34
21/01/2019,13302,24.27,0.34
21/01/2019,13303,27.72,10.55
21/01/2019,13304,24.31,6.94
21/01/2019,13305,21.82,0.27
21/01/2019,13306,19.66,0.37
21/01/2019,13307,20.54,0.3
21/01/2019,13308,21.83,0.32
21/01/2019,13309,23.96,0.29
21/01/2019,13310,23.68,0.3
21/01/2019,13311,18.5,0.28
21/01/2019,13312,20.23,0.36
21/01/2019,13313,19.07,0.35
21/01/2019,13314,21.72,0.36
21/01/2019,13315,16.29,0.31
21/01/2019,13316,14.39,0.34
21/01/2019,13317,18.58,12
21/01/2019,13318,15.72,0.31
21/01/2019,13319,16.68,0.3
21/01/2019,13320,15.95,0.28
21/01/2019,13321,19.02,0.33
21/01/2019,13323,21.74,0.54
21/01/2019,13324,16.29,0.4
21/01/2019,13325,19.12,0.34
21/01/2019,13326,18.84,0.67
21/01/2019,13327,20.12,0.45
21/01/2019,13328,17.96,0.32
21/01/2019,13329,20.35,9.09
21/01/2019,13330,20.98,0.3
21/01/2019,13331,18.58,0.35
21/01/2019,13332,14.49,0.3
21/01/2019,13333,20.9,0.36
21/01/2019,13334,20.52,0.34
21/01/2019,13335,17.43,0.34
21/01/2019,13336,18.72,0.32
21/01/2019,13337,17.67,0.32
21/01/2019,13338,20.78,0.33
21/01/2019,13339,13.27,0.29
21/01/2019,13340,20.3,0.32
21/01/2019,13341,26.31,8.89
21/01/2019,13342,18.33,0.33
21/01/2019,13343,26.26,8.47
21/01/2019,13344,26.26,8.47
21/01/2019,13345,18.77,0.36
21/01/2019,13346,16.2,0.32
22/01/2019,13347,18.96,0.36
22/01/2019,13348,14.82,0.36
22/01/2019,13349,20.11,0.36
22/01/2019,13350,15.29,0.36
22/01/2019,13351,13.23,0.35
22/01/2019,13352,16.33,0.3
22/01/2019,13353,17.53,0.33
22/01/2019,13354,19.26,0.31
22/01/2019,13355,17.18,0.37
22/01/2019,13356,16.46,0.31
22/01/2019,13357,12.76,0.29
22/01/2019,13358,20.18,0.29
22/01/2019,13359,11.89,0.3
22/01/2019,13360,15.79,0.28
22/01/2019,13361,14.98,0.32
22/01/2019,13362,17.62,0.37
22/01/2019,13363,15.06,0.33
22/01/2019,13364,16.67,0.31
22/01/2019,13365,21.64,0.29
22/01/2019,13367,20.16,0.29
22/01/2019,13368,29.33,7.72
22/01/2019,13369,20.92,0.36
22/01/2019,13370,20.64,0.37
22/01/2019,13371,16.72,0.35
22/01/2019,13372,19.76,0.31
22/01/2019,13373,14.74,0.34
22/01/2019,13374,16.56,6.76
22/01/2019,13375,19.33,0.31
22/01/2019,13376,19.51,0.32
22/01/2019,13377,19.71,0.36
22/01/2019,13378,18.97,0.37
22/01/2019,13379,16.55,0.36
22/01/2019,13380,17.78,0.31
22/01/2019,13381,11.46,0.34
22/01/2019,13382,15,5.81
22/01/2019,13383,13.13,0.29
22/01/2019,13384,13.26,0.38
22/01/2019,13385,13.53,0.34
22/01/2019,13386,20.51,0.32
22/01/2019,13387,21.65,0.35
22/01/2019,13388,18.16,0.36
22/01/2019,13389,14.58,0.37
22/01/2019,13390,14.45,0.29
22/01/2019,13391,15.54,0.31
22/01/2019,13392,16.78,0.34
22/01/2019,13393,16.6,0.32
22/01/2019,13394,13.88,0.28
22/01/2019,13395,13.88,0.28
22/01/2019,13396,15.49,0.35
22/01/2019,13397,13.82,0.29
22/01/2019,13398,16.46,0.28
22/01/2019,13399,19.42,0.36
22/01/2019,13400,17.5,0.31
22/01/2019,13401,18.19,0.28
22/01/2019,13402,21.18,0.34
22/01/2019,13403,16.23,0.37
22/01/2019,13404,13.74,0.3
22/01/2019,13405,13.74,0.31
22/01/2019,13406,11.64,0.32
22/01/2019,13407,13.48,0.29
22/01/2019,13408,16.3,0.32
22/01/2019,13409,13.48,0.29
22/01/2019,13410,18.43,0.24
22/01/2019,13411,14.46,0.35
22/01/2019,13412,13.99,0.35
22/01/2019,13413,16.12,0.34
22/01/2019,13414,21.39,0.3
22/01/2019,13415,21.16,0.3
22/01/2019,13416,21.62,6.45
22/01/2019,13417,20.36,0.29
22/01/2019,13418,11.42,0.3
22/01/2019,13419,20.69,0.31
22/01/2019,13420,19.78,0.32
22/01/2019,13421,17.65,0.34
22/01/2019,13422,21.63,0.29
22/01/2019,13423,17.01,0.35
22/01/2019,13424,17.2,0.33
22/01/2019,13425,12.04,0.32
22/01/2019,13426,22.72,0.26
22/01/2019,13427,20.25,0.32
22/01/2019,13428,23.46,0.3
22/01/2019,13429,24.56,0.37
22/01/2019,13430,11.53,0.29
22/01/2019,13431,18.71,0.31
22/01/2019,13432,21.74,0.33
22/01/2019,13433,19.46,0.31
22/01/2019,13434,20.44,5.95
22/01/2019,13435,19.61,0.29
22/01/2019,13436,17.65,0.33
22/01/2019,13437,19.2,0.37
22/01/2019,13438,21.95,0.28
22/01/2019,13439,22.12,0.34
22/01/2019,13440,19.97,0.28
22/01/2019,13441,17.62,0.27
22/01/2019,13442,17.13,0.29
22/01/2019,13443,14.83,0.33
22/01/2019,13444,16.73,0.29
22/01/2019,13445,21.88,0.31
22/01/2019,13446,17.86,0.32
22/01/2019,13447,19.94,0.34
22/01/2019,13448,19.5,0.3
22/01/2019,13449,19.37,0.32
22/01/2019,13450,15.1,0.33
22/01/2019,13451,19.94,0.31
22/01/2019,13452,19.6,0.32
22/01/2019,13454,16.01,0.29
23/01/2019,13455,20.45,0.28
23/01/2019,13456,13.19,0.27
23/01/2019,13457,12.09,0.28
23/01/2019,13458,16.72,0.27
23/01/2019,13459,16.72,0.27
23/01/2019,13460,18.19,0.34
23/01/2019,13461,13.85,0.33
23/01/2019,13462,16.56,0.31
23/01/2019,13463,11.14,14.11
23/01/2019,13464,15.01,0.32
23/01/2019,13465,15.97,0.3
23/01/2019,13466,26.49,11.06
23/01/2019,13467,12.37,0.28
23/01/2019,13468,16.84,0.38
23/01/2019,13469,20.93,0.34
23/01/2019,13470,18.89,0.34
23/01/2019,13471,17.94,0.29
23/01/2019,13472,15.57,0.29
23/01/2019,13473,14.88,0.32
23/01/2019,13474,18.72,0.32
23/01/2019,13475,14.4,0.33
23/01/2019,13476,18.82,0.35
23/01/2019,13477,16.15,0.3
23/01/2019,13478,20.7,0.26
23/01/2019,13479,19.73,0.37
23/01/2019,13480,21,0.3
23/01/2019,13481,15.76,0.31
23/01/2019,13482,13.02,0.32
23/01/2019,13483,19.51,0.32
23/01/2019,13484,19.84,0.3
23/01/2019,13485,14.96,0.31
23/01/2019,13486,19.8,0.31
23/01/2019,13487,23.01,0.3
23/01/2019,13488,21.99,5.43
23/01/2019,13489,16.56,0.32
23/01/2019,13490,21.65,0.25
23/01/2019,13491,22.13,0.27
23/01/2019,13492,18.83,0.27
23/01/2019,13493,18.74,0.36
23/01/2019,13494,16.45,0.31
23/01/2019,13495,19.21,0.36
23/01/2019,13496,18.01,0.3
23/01/2019,13497,17.68,0.26
23/01/2019,13498,23.67,11.44
23/01/2019,13499,17.24,0.27
23/01/2019,13500,19.83,0.28
23/01/2019,13501,15.62,0.31
23/01/2019,13502,19.22,0.3
23/01/2019,13503,18.08,0.28
23/01/2019,13504,22.61,0.35
23/01/2019,13505,15.1,0.31
23/01/2019,13506,19.32,0.29
23/01/2019,13507,12.96,0.31
23/01/2019,13508,13.69,0.28
23/01/2019,13509,18.75,0.28
23/01/2019,13510,13.34,0.28
23/01/2019,13511,18.92,0.32
23/01/2019,13512,14.15,0.35
23/01/2019,13513,18.02,0.3
23/01/2019,13514,16.55,0.31
23/01/2019,13515,19.94,0.32
23/01/2019,13516,16.37,0.32
23/01/2019,13517,24.68,6.45
23/01/2019,13518,19.41,0.28
23/01/2019,13519,18.7,0.36
23/01/2019,13520,18.11,0.28
23/01/2019,13521,17.07,0.33
23/01/2019,13522,17.61,0.37
23/01/2019,13523,18.17,0.33
23/01/2019,13524,21.62,8
23/01/2019,13525,19.57,0.32
23/01/2019,13526,13.37,0.31
23/01/2019,13527,16.97,0.53
23/01/2019,13528,18.82,0.33
23/01/2019,13529,18.77,0.37
23/01/2019,13530,16.1,0.33
23/01/2019,13531,18.23,0.27
23/01/2019,13532,18.23,0.27
23/01/2019,13533,19.17,0.25
23/01/2019,13534,21.52,0.31
23/01/2019,13535,15.3,0.27
23/01/2019,13536,25.31,0.27
23/01/2019,13537,14.63,4.63
23/01/2019,13538,25.19,0.26
23/01/2019,13539,24.33,0.32
23/01/2019,13540,19.33,0.32
23/01/2019,13541,19.67,4.62
23/01/2019,13542,17.77,0.31
23/01/2019,13543,24.61,5.69
23/01/2019,13544,17.7,0.38
23/01/2019,13545,18.28,0.32
23/01/2019,13546,20.66,0.32
23/01/2019,13547,24.61,0.3
23/01/2019,13548,15.77,0.31
23/01/2019,13549,20.51,0.31
23/01/2019,13550,19.17,0.29
23/01/2019,13551,21.47,0.35
23/01/2019,13552,16.39,0.33
23/01/2019,13553,22.98,0.3
23/01/2019,13554,23.65,0.27
23/01/2019,13555,21.03,0.28
23/01/2019,13556,21.84,0.32
23/01/2019,13557,24.41,0.27
23/01/2019,13558,22.18,0.3
23/01/2019,13559,19.45,0.31
23/01/2019,13560,15.38,0.31
23/01/2019,13561,17.56,0.27
23/01/2019,13562,19.92,0.35
23/01/2019,13563,19.05,0.39
23/01/2019,13564,24.14,0.29
23/01/2019,13565,14.76,0.33
23/01/2019,13566,21.27,0.28
23/01/2019,13567,19.07,0.31
23/01/2019,13568,16.66,0.35
23/01/2019,13569,21.83,0.34
23/01/2019,13570,19.2,0.33
23/01/2019,13571,20.97,0.35
23/01/2019,13572,17.23,0.33
24/01/2019,13573,20.51,0.29
24/01/2019,13574,21.64,0.32
24/01/2019,13575,17.29,0.33
24/01/2019,13576,13.6,0.34
24/01/2019,13577,18.62,0.35
24/01/2019,13578,22.39,0.31
24/01/2019,13579,18.19,0.26
24/01/2019,13580,21.1,0.37
24/01/2019,13581,29.38,6.58
24/01/2019,13582,29.38,6.58
24/01/2019,13583,21.58,0.37
24/01/2019,13584,19.39,0.31
24/01/2019,13585,26.06,3.19
24/01/2019,13586,16.19,0.31
24/01/2019,13587,16.65,0.46
24/01/2019,13588,17.19,0.46
24/01/2019,13589,19.27,0.31
24/01/2019,13590,13.94,0.31
24/01/2019,13591,18.85,0.35
24/01/2019,13592,16.78,0.36
24/01/2019,13593,16.32,0.36
24/01/2019,13594,18.67,0.35
24/01/2019,13595,17.23,0.36
24/01/2019,13596,19.33,0.37
24/01/2019,13597,21.43,0.29
24/01/2019,13598,19.54,0.32
24/01/2019,13599,16.63,0.31
24/01/2019,13600,13.57,0.47
24/01/2019,13601,16.78,0.28
24/01/2019,13602,21.54,0.32
24/01/2019,13603,21.72,0.47
24/01/2019,13604,18.76,0.29
24/01/2019,13605,20.74,0.38
24/01/2019,13606,19.22,0.37
24/01/2019,13607,19.02,4.04
24/01/2019,13608,19.8,0.33
24/01/2019,13609,14.74,0.32
24/01/2019,13610,16.45,0.33
24/01/2019,13611,21.21,15.18
24/01/2019,13612,22.02,0.31
24/01/2019,13613,19.66,9.94
24/01/2019,13614,22.61,0.34
24/01/2019,13615,21.17,0.26
24/01/2019,13616,17.3,0.31
24/01/2019,13617,16.3,0.34
24/01/2019,13618,17.64,0.32
24/01/2019,13619,19.14,0.32
24/01/2019,13620,21.91,0.31
24/01/2019,13621,13.78,4.37
24/01/2019,13622,15.69,0.37
24/01/2019,13623,18.18,0.32
24/01/2019,13624,13.77,0.29
24/01/2019,13625,22.02,0.33
24/01/2019,13626,25.21,0.35
24/01/2019,13627,12.6,0.35
24/01/2019,13628,16.14,0.33
24/01/2019,13629,17.84,0.33
24/01/2019,13630,16.05,0.16
24/01/2019,13631,22.23,0.35
24/01/2019,13632,15.72,0.33
24/01/2019,13633,18.97,0.41
24/01/2019,13634,18.69,0.36
24/01/2019,13635,13.71,0.31
24/01/2019,13636,11.89,0.35
24/01/2019,13637,19.14,6.08
24/01/2019,13638,17.46,0.37
24/01/2019,13639,16.14,0.33
24/01/2019,13640,19.87,0.41
24/01/2019,13641,21.42,0.3
24/01/2019,13642,22.4,0.33
24/01/2019,13643,21.83,0.35
24/01/2019,13644,22.07,0.36
24/01/2019,13645,20.16,0.33
24/01/2019,13646,17.41,0.33
24/01/2019,13647,23.26,8.6
24/01/2019,13648,17.8,0.35
24/01/2019,13649,20.76,0.34
24/01/2019,13650,21.02,0.32
24/01/2019,13651,20.04,0.3
24/01/2019,13652,16.66,0.33
24/01/2019,13653,18.4,7.88
24/01/2019,13654,24.36,0.47
24/01/2019,13655,13.84,0.32
24/01/2019,13656,22.82,0.34
24/01/2019,13657,17.72,0.29
24/01/2019,13658,17.72,0.29
24/01/2019,13659,18.25,0.3
24/01/2019,13660,20.07,0.29
24/01/2019,13661,20.27,0.31
24/01/2019,13662,15.95,0.34
24/01/2019,13663,22.4,0.41
24/01/2019,13664,23.77,0.3
24/01/2019,13665,21.04,0.32
24/01/2019,13666,16.88,0.33
24/01/2019,13667,20.21,0.37
24/01/2019,13668,20.68,0.33
24/01/2019,13669,21.12,0.3
24/01/2019,13670,18.47,0.37
24/01/2019,13671,19.62,0.37
24/01/2019,13672,16.92,0.29
24/01/2019,13673,25.77,5.92
24/01/2019,13674,21.84,0.26
24/01/2019,13675,17.84,0.3
24/01/2019,13676,16.79,0.31
24/01/2019,13677,16.03,0.32
24/01/2019,13678,18.42,0.35
24/01/2019,13679,19.65,0.3
24/01/2019,13680,21.31,0.35
24/01/2019,13681,14.06,0.34
24/01/2019,13682,18.3,0.32
24/01/2019,13683,28.67,7.55
24/01/2019,13684,19.41,0.34
24/01/2019,13685,18.52,0.31
24/01/2019,13686,16.53,0.31
25/01/2019,13687,19.09,0.4
25/01/2019,13688,20.02,0.43
25/01/2019,13689,13.63,0.38
25/01/2019,13690,18.73,0.33
25/01/2019,13691,19.98,0.34
25/01/2019,13692,14.73,0.31
25/01/2019,13693,14.57,0.24
25/01/2019,13694,23.43,0.38
25/01/2019,13695,15.6,0.33
25/01/2019,13696,17.27,0.34
25/01/2019,13698,17.66,0.39
25/01/2019,13699,19.32,0.29
25/01/2019,13700,12.76,0.27
25/01/2019,13701,15.29,0.41
25/01/2019,13702,18.37,0.27
25/01/2019,13703,19.11,0.31
25/01/2019,13704,17.94,0.27
25/01/2019,13705,19.03,0.34
25/01/2019,13706,14.9,0.29
25/01/2019,13707,15.95,0.27
25/01/2019,13708,19.85,0.26
25/01/2019,13709,18.14,0.33
25/01/2019,13710,13.92,0.31
25/01/2019,13711,18.74,0.35
25/01/2019,13712,23.37,0.34
25/01/2019,13713,22.22,0.29
25/01/2019,13714,13.42,0.33
25/01/2019,13715,12.71,0.28
25/01/2019,13716,19.46,0.42
25/01/2019,13717,17.64,0.29
25/01/2019,13718,19.69,0.34
25/01/2019,13719,13.67,0.34
25/01/2019,13720,14.93,0.42
25/01/2019,13721,18.51,0.32
25/01/2019,13722,19.8,0.36
25/01/2019,13723,16.06,0.29
25/01/2019,13724,18.26,0.35
25/01/2019,13725,14.9,0.32
25/01/2019,13726,18.92,0.33
25/01/2019,13727,20.39,0.3
25/01/2019,13728,16.27,0.24
25/01/2019,13729,13.8,0.23
25/01/2019,13730,23.19,0.3
25/01/2019,13731,15.98,0.28
25/01/2019,13732,18.93,0.27
25/01/2019,13733,17.49,0.39
25/01/2019,13734,15.8,0.29
25/01/2019,13735,18.36,0.31
25/01/2019,13736,16.5,0.32
25/01/2019,13737,19.68,0.33
25/01/2019,13738,19.62,0.32
25/01/2019,13739,15.53,0.29
25/01/2019,13740,16.31,0.31
25/01/2019,13741,14.38,0.35
25/01/2019,13742,21.2,0.25
25/01/2019,13743,14.94,0.29
25/01/2019,13744,20.95,0.33
25/01/2019,13745,15.15,0.27
25/01/2019,13746,15.17,0.33
25/01/2019,13747,16.85,0.26
25/01/2019,13748,22.6,0.33
25/01/2019,13749,20.19,0.34
25/01/2019,13750,20.57,0.35
25/01/2019,13751,14.61,0.34
25/01/2019,13752,16.54,0.33
25/01/2019,13753,19.03,0.32
25/01/2019,13754,16.79,0.28
25/01/2019,13755,16.79,0.28
25/01/2019,13756,14.89,0.24
25/01/2019,13757,19.34,0.33
25/01/2019,13758,19.34,0.33
25/01/2019,13759,18.48,0.35
25/01/2019,13760,23.08,0.28
25/01/2019,13761,12.68,0.32
25/01/2019,13762,17.17,0.33
25/01/2019,13763,13.44,0.34
25/01/2019,13764,19.06,0.34
25/01/2019,13765,18.67,0.31
25/01/2019,13766,19.66,0.33
25/01/2019,13767,20.99,0.31
25/01/2019,13768,19.14,0.34
25/01/2019,13769,17.1,0.3
25/01/2019,13770,19.73,0.26
25/01/2019,13771,19.12,0.28
25/01/2019,13772,17.69,0.28
25/01/2019,13773,20.66,0.32
25/01/2019,13774,19.19,0.28
25/01/2019,13775,19.34,0.28
25/01/2019,13776,12.64,0.31
25/01/2019,13777,17.18,0.28
25/01/2019,13778,20.22,0.31
25/01/2019,13779,19.5,0.32
25/01/2019,13780,21.17,0.26
25/01/2019,13781,21.55,0.27
25/01/2019,13782,16.02,0.24
25/01/2019,13783,17.69,0.29
25/01/2019,13784,13.81,0.24
25/01/2019,13785,18.53,0.28
25/01/2019,13786,14.26,0.35
25/01/2019,13787,16.46,0.31
25/01/2019,13788,18.51,8.08
25/01/2019,13789,13.63,0.3
25/01/2019,13790,18.33,0.28
25/01/2019,13791,21.46,0.29
25/01/2019,13792,20.29,0.25
25/01/2019,13793,17.28,0.31
25/01/2019,13794,20.14,0.31
25/01/2019,13795,25.21,0.54
25/01/2019,13796,18.1,0.36
25/01/2019,13797,18.98,0.32
25/01/2019,13798,23.91,0.3
25/01/2019,13799,21.12,0.44
25/01/2019,13800,18.35,0.36
25/01/2019,13801,18.38,0.32
25/01/2019,13802,16.54,0.26
28/01/2019,13803,13.56,0.27
28/01/2019,13805,15.63,0.28
28/01/2019,13806,15.28,0.28
28/01/2019,13807,16.47,0.37
28/01/2019,13808,15.61,0.4
28/01/2019,13809,19.9,6.55
28/01/2019,13810,15.56,0.35
28/01/2019,13811,16.84,0.35
28/01/2019,13812,13.52,0.34
28/01/2019,13813,17.04,0.49
28/01/2019,13814,14.65,0.34
28/01/2019,13815,17.45,0.37
28/01/2019,13816,23.03,4.63
28/01/2019,13817,19.01,0.4
28/01/2019,13818,14.87,0.31
28/01/2019,13819,19.9,0.31
28/01/2019,13820,18.33,0.38
28/01/2019,13821,19.36,0.56
28/01/2019,13822,14.29,0.4
28/01/2019,13823,21.44,0.51
28/01/2019,13824,18.6,0.35
28/01/2019,13825,13.62,0.34
28/01/2019,13826,21.91,4.81
28/01/2019,13827,18.01,0.29
28/01/2019,13828,14.48,0.39
28/01/2019,13829,22.87,0.35
28/01/2019,13830,19.93,0.88
28/01/2019,13831,17.25,0.3
28/01/2019,13832,15.81,0.34
28/01/2019,13833,14.23,0.92
28/01/2019,13834,19.64,0.4
28/01/2019,13835,16.56,0
28/01/2019,13836,19.21,0.3
28/01/2019,13837,19.8,6
28/01/2019,13838,17.58,0.34
28/01/2019,13839,12.74,0.34
28/01/2019,13840,17.85,0.27
28/01/2019,13841,19.74,0.35
28/01/2019,13842,15.32,0.3
28/01/2019,13843,19.08,0.32
28/01/2019,13844,17.65,0.29
28/01/2019,13845,15.15,0.28
28/01/2019,13846,11.92,0.26
28/01/2019,13847,19.08,0.31
28/01/2019,13848,18.7,0.32
28/01/2019,13849,27.09,7.07
28/01/2019,13850,18.72,0.3
28/01/2019,13851,14.78,0.32
28/01/2019,13852,19.06,0.35
28/01/2019,13853,19.31,0.25
28/01/2019,13854,21.65,4.1
28/01/2019,13855,21.63,0.28
28/01/2019,13856,14.99,0.29
28/01/2019,13857,21.39,0.27
28/01/2019,13858,18.6,0.37
28/01/2019,13859,19.83,0.32
28/01/2019,13860,15.21,0.41
28/01/2019,13861,13.46,0.41
28/01/2019,13862,15.27,0.33
28/01/2019,13863,19.01,0.3
28/01/2019,13864,15.12,0.27
28/01/2019,13865,14.41,0.3
28/01/2019,13866,17.41,0.33
28/01/2019,13867,17.41,0.33
28/01/2019,13868,19.68,7.44
28/01/2019,13869,24.11,0.34
28/01/2019,13870,19.47,0.31
28/01/2019,13871,15.18,0.3
28/01/2019,13872,22.59,0.33
28/01/2019,13873,18.46,0.36
28/01/2019,13874,16.12,0.39
28/01/2019,13875,12.08,0.42
28/01/2019,13876,15.99,0.42
28/01/2019,13877,13.32,0.35
28/01/2019,13878,24.49,0.34
28/01/2019,13879,16.53,0.27
28/01/2019,13880,17.34,0.3
28/01/2019,13881,14.72,0.29
28/01/2019,13882,14.72,0.29
28/01/2019,13883,16.18,0.43
28/01/2019,13884,15.43,0.36
28/01/2019,13885,19.37,0.29
28/01/2019,13886,17.11,0.34
28/01/2019,13887,17.43,0.3
28/01/2019,13888,22.43,0.32
28/01/2019,13889,14.27,0.25
28/01/2019,13890,18.77,0.29
28/01/2019,13891,18.7,0.35
28/01/2019,13892,19.45,0.27
28/01/2019,13893,18.93,0.23
28/01/2019,13894,17.8,0.31
28/01/2019,13895,18.49,0.33
28/01/2019,13896,22.08,0.3
28/01/2019,13897,15.71,0.32
28/01/2019,13898,19.55,0.28
28/01/2019,13899,20.97,0.34
28/01/2019,13900,20.76,0.38
28/01/2019,13901,20.27,0.27
28/01/2019,13902,16.61,0.25
28/01/2019,13903,19.8,0.37
28/01/2019,13904,17.27,0.26
28/01/2019,13905,18.32,0.28
28/01/2019,13906,19.91,0.32
28/01/2019,13907,18.61,0.37
28/01/2019,13908,16.85,0.34
28/01/2019,13909,17.92,0.32
28/01/2019,13910,29.87,6.09
28/01/2019,13911,20.37,0.32
28/01/2019,13912,15.35,0.4
28/01/2019,13913,18.13,0.58
28/01/2019,13914,21.62,0.31
28/01/2019,13915,18.72,0.49
28/01/2019,13916,15.72,0.39
28/01/2019,13917,16.21,0.38
28/01/2019,13918,16.89,0.36
28/01/2019,13919,18.41,0.32
28/01/2019,13920,27.85,3.41
28/01/2019,13921,16.54,0.23
28/01/2019,13922,18.1,0.31
28/01/2019,13923,12.96,0.34
28/01/2019,13924,16.07,0.34
28/01/2019,13925,20.34,0.3
28/01/2019,13927,14.45,0.29
28/01/2019,13928,18.63,0.29
28/01/2019,13929,19.29,0.32
28/01/2019,13930,15.39,0.42
28/01/2019,13931,19.72,0.33
28/01/2019,13932,22.32,0.45
28/01/2019,13933,16.4,0.27
28/01/2019,13934,16.54,0.29
28/01/2019,13935,22.54,0.3
28/01/2019,13936,11.93,0.51
28/01/2019,13937,19.67,0.3
28/01/2019,13938,19.67,0.3
28/01/2019,13939,19.67,0.3
28/01/2019,13940,15.39,0.38
28/01/2019,13941,15.99,0.29
28/01/2019,13942,13.86,0.44
28/01/2019,13943,20.1,0.25
28/01/2019,13944,15.4,0.31
28/01/2019,13945,19.1,0.37
28/01/2019,13946,16.94,0.29
28/01/2019,13948,17.74,0.34
28/01/2019,13949,20.42,0.29
28/01/2019,13950,15.98,0.28
29/01/2019,13951,19.08,0.33
29/01/2019,13952,15.68,0.33
29/01/2019,13953,14.11,0.3
29/01/2019,13954,16.1,0.34
29/01/2019,13955,20.11,0.93
29/01/2019,13956,14.64,0.3
29/01/2019,13957,16.94,0.25
29/01/2019,13958,21.5,0.34
29/01/2019,13959,14.73,0.31
29/01/2019,13960,22.3,0.29
29/01/2019,13961,12.73,0.28
29/01/2019,13962,14.28,0.28
29/01/2019,13963,21.7,0.36
29/01/2019,13964,14.68,0.31
29/01/2019,13965,18.54,0.33
29/01/2019,13966,17.55,0.29
29/01/2019,13967,14.33,0.27
29/01/2019,13968,14.33,0.27
29/01/2019,13969,14.33,0.27
29/01/2019,13970,21.01,0.31
29/01/2019,13971,16.41,0.27
29/01/2019,13972,20.9,0.38
29/01/2019,13973,17.89,0.41
29/01/2019,13974,19.99,0.35
29/01/2019,13975,18.26,0.38
29/01/2019,13976,20,0.38
29/01/2019,13977,18.25,0.26
29/01/2019,13978,17.53,0.3
29/01/2019,13979,15.17,0.57
29/01/2019,13980,18.4,0.3
29/01/2019,13981,20.83,0.36
29/01/2019,13982,15.71,0.43
29/01/2019,13983,16.65,0.34
29/01/2019,13984,16.01,0.33
29/01/2019,13985,14.7,0.32
29/01/2019,13986,18.24,0.35
29/01/2019,13987,19.3,0.32
29/01/2019,13988,18.99,0.46
29/01/2019,13989,15.19,0.33
29/01/2019,13990,18.52,0.25
29/01/2019,13991,13.88,0.71
29/01/2019,13992,23.54,3.89
29/01/2019,13993,14.71,0.61
29/01/2019,13994,17.73,0.61
29/01/2019,13995,18.22,0.34
29/01/2019,13996,19.03,0.31
29/01/2019,13997,23.3,0.42
29/01/2019,13998,20.7,0.28
29/01/2019,13999,15.46,0.48
29/01/2019,14000,15.46,0.48
29/01/2019,14001,20.35,0.31
29/01/2019,14002,20.44,0.38
29/01/2019,14003,24.16,0.35
29/01/2019,14004,13.2,0.29
29/01/2019,14005,19.85,0.39
29/01/2019,14006,19.61,0.31
29/01/2019,14007,19.12,0.37
29/01/2019,14008,17.21,0.87
29/01/2019,14009,20.48,7.63
29/01/2019,14010,22.75,0.39
29/01/2019,14011,20.33,0.43
29/01/2019,14012,20.29,0.3
29/01/2019,14013,18.65,0.65
29/01/2019,14014,21.81,0.37
29/01/2019,14015,16.93,0.39
29/01/2019,14016,25.03,9.35
29/01/2019,14017,23.47,0.42
29/01/2019,14018,21.81,0.3
29/01/2019,14019,18.17,0.37
29/01/2019,14020,19.93,0.38
29/01/2019,14021,19.53,0.42
29/01/2019,14022,19.93,0.37
29/01/2019,14023,15.96,0.26
29/01/2019,14024,21.31,0.45
29/01/2019,14025,19.35,0.48
29/01/2019,14026,15.31,0.31
29/01/2019,14027,23.98,0.42
29/01/2019,14028,19.3,0.25
29/01/2019,14029,24.63,0.3
29/01/2019,14030,22.39,0.32
29/01/2019,14031,21.37,0.33
29/01/2019,14032,20.4,0.33
29/01/2019,14033,15.52,0.34
29/01/2019,14034,20.49,0.33
29/01/2019,14035,20.71,0.36
29/01/2019,14036,19.65,0.32
29/01/2019,14037,15.94,0.35
29/01/2019,14038,20.45,0.3
29/01/2019,14039,22.76,0.27
29/01/2019,14040,21.56,0.34
29/01/2019,14041,22.06,0.3
29/01/2019,14042,21.65,0.3
29/01/2019,14043,21.44,0.32
29/01/2019,14044,17.22,0.34
29/01/2019,14045,15.94,0.34
29/01/2019,14046,21.49,0.3
29/01/2019,14047,15.38,0.32
29/01/2019,14048,15.75,0.31
29/01/2019,14049,17.3,0.62
29/01/2019,14050,18.31,0.54
29/01/2019,14051,12.5,0.32
29/01/2019,14052,21.17,0.45
29/01/2019,14053,21.79,0.27
29/01/2019,14054,16.99,0.28
29/01/2019,14055,19.7,0.29
